#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
98,"LIQUID GOLD (24k-dense)","Pyrotic-K",25,100,"","","LIQUID GOLD (24k-dense)",2024-09-05,02:52,67,59,22,0,91,30,0,-11,B,4,2025-05-20,1TCBg0ewgHxLDf5aLrU1RE,"7701976 Records DK2",1B,QZTBA2417618
99,"Both (feat. Drake)","Gucci Mane,Drake",68,140,"southern hip hop, rap, trap","Hip Hop","The Return of East Atlanta Santa",2016-12-16,03:10,85,41,12,0,34,20,0,-8,G minor,4,2025-05-20,5tFep7dXGd7vEJ668wTPux,"Guwop Enterprises/Atlantic",6A,USAT21603373
100,"Freaks","P.A.B,Winzä,Masta Killa",0,88,"east coast hip hop","Hip Hop","Superokey",2011-02-25,03:53,75,73,8,0,67,20,10,-8,B,4,2025-05-20,1J4XVj9fWhfJNgFB1ppgWP,"P.A.B",1B,CH5171100012
101,"We Made It","Stuboi2000,Twista",24,126,"","","We Made It",2023-10-06,02:51,84,67,6,0,54,20,10,-10,F#/G♭ minor,4,2025-05-20,1agplmsNEiMmcykiSHO3kT,"Stuboi2000",11A,SEYOK2329041
102,"Ni**as In Paris","JAY-Z,Kanye West",20,140,"hip hop, east coast hip hop, rap","Hip Hop","Watch The Throne (Deluxe)",2011-08-08,03:39,79,86,13,0,78,30,30,-6,C♯/D♭,4,2025-05-20,4Li2WHPkuyCdtmokzW2007,"Roc Nation/RocAFella/IDJ",3B,USUM71111621
103,"Paris","$uicideboy$",2,106,"dark trap, emo rap, horrorcore, punk rap, cloud rap, underground hip hop","Hip Hop, Electronic, Rock, Metal","Now The Moon's Rising",2015-11-20,01:51,85,65,7,1,20,0,10,-6,G,4,2025-05-20,4irYeuAi87yyGHcI4h9s0x,"G59 Records, LLC",9B,QM8DG1600540
104,"Father Stretch My Hands Pt. 1","Kanye West",82,113,"rap","Hip Hop","The Life Of Pablo",2016-06-10,02:15,72,57,12,0,44,0,50,-4,G,4,2025-05-20,4KW1lqgSr8TKrvBII0Brf8,"Rock The World/IDJ/Kanye LP7",9B,USUM71603067
105,"Macho Kings","Bmac,Lefty,Bugsy,Reel Drama",24,94,"","","Macho Kings",2024-08-23,03:48,67,58,1,0,52,20,20,-9,C♯/D♭,4,2025-05-20,6C0cBlrEzr0L3dkbLucTQC,"StyleOnEm Entertainment",3B,QZTB82453153
106,"Started From the Bottom","Drake",66,86,"rap","Hip Hop","Nothing Was The Same (Deluxe)",2013-01-01,02:54,79,52,3,0,56,10,10,-8,G#/A♭,4,2025-05-20,3dgQqOiQ9fCKVhNOedd2lf,"Cash Money Records/Young Money Ent./Universal Rec.",4B,USCM51300064
107,"Plain Jane","A$AP Ferg",72,170,"rap","Hip Hop","Still Striving",2017-08-18,02:53,80,84,7,0,52,20,0,-5,B,4,2025-05-20,4dVpf9jZjcORqGTLUaeYj9,"RCA Records Label",1B,USRC11701803
108,"Pop Out (feat. Lil Tjay)","Polo G,Lil Tjay",77,168,"brooklyn drill, melodic rap","Hip Hop","Die A Legend",2019-06-07,02:46,77,64,15,0,26,40,0,-7,C♯/D♭,4,2025-05-20,6uFn47ACjqYkc0jADwEdj1,"Columbia",3B,USQX91900309
109,"Salud","Jay Savage,Sunset Tone",18,80,"","","For the Table",2025-05-01,02:31,35,81,29,0,88,20,40,-4,D#/E♭,4,2025-05-20,1wvcx0MOuXTVaZ6qdMPKW0,"Jay Savage",5B,USDY42579058
110,"Out of Touch","Precedence,Yakobie Slade",31,160,"","","OMW",2020-04-12,04:04,69,70,1,1,30,10,10,-8,F#/G♭ minor,4,2025-05-20,7eYyjIDEnKyw2P9uF1u16X,"OMW Records",11A,QZDA52032555
111,"Super Gremlin","Kodak Black",70,73,"","","Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies",2021-10-30,03:20,83,41,0,0,11,10,30,-7,D,4,2025-05-20,4A8cWXxKfIL3lAyUDzXbCF,"Atlantic/Sniper Gang",10B,USAT22107295
112,"Look Alive (feat. Drake)","BlocBoy JB,Drake",12,140,"memphis rap, rap","Hip Hop","Look Alive (feat. Drake)",2018-02-09,03:01,92,58,0,0,60,20,10,-7,A#/B♭,4,2025-05-20,4qKcDkK6siZ7Jp1Jb4m0aL,"OVO Sound/Warner Records",6B,USWB11800211
113,"Relationship (feat. Future)","Young Thug,Future",71,146,"rap, melodic rap, trap","Hip Hop","Beautiful Thugger Girls",2017-06-16,03:35,84,60,0,0,30,0,10,-6,D,4,2025-05-20,25oOaleife6E2MIKmFkPvg,"Atlantic Records",10B,USAT21701747
114,"iSpy (feat. Lil Yachty)","KYLE,Lil Yachty",67,150,"","","Light of Mine",2018-05-18,04:12,72,65,38,0,68,30,30,-7,C,4,2025-05-20,6xbraxG0bSBOuAr5IUXmtM,"independently popular.",8B,USAT21700378
115,"MC's Act Like They Don't Know","KRS-One",57,90,"east coast hip hop, hip hop, hardcore hip hop","Hip Hop","KRS-One",1995-10-10,04:55,86,80,1,0,86,20,60,-4,C♯/D♭,4,2025-05-20,0snDRsjNRMJhm7SVja8l6J,"Jive",3B,USJI18800016
116,"U.N.I.T.Y.","Queen Latifah",47,94,"musicals, east coast hip hop","Hip Hop, Classical, Easy Listening, Pop","Black Music Month Playlist",2020-06-01,04:10,68,47,2,0,50,30,20,-12,E minor,4,2025-05-20,0I6KbNBU6XlbkuwN9nyuIC,"UME - Global Clearing House",9A,USMC19545525
117,"MotorSport","Migos,Nicki Minaj,Cardi B",70,138,"trap, ","Hip Hop","Culture II",2018-01-26,05:03,90,52,3,0,19,10,30,-5,D,4,2025-05-20,4wFjTWCunQFKtukqrNijEt,"Quality Control Music, LLC",10B,USUM71712002
118,"N95","Kendrick Lamar",6,140,"hip hop, west coast hip hop","Hip Hop","Mr. Morale & The Big Steppers",2022-05-13,03:15,79,67,38,0,41,10,10,-6,C♯/D♭,4,2025-05-20,2FeBslNBMdR9V58uv6hd2t,"pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",3B,USUM72208963
119,"Blessed","City Built",21,108,"","","Blessed",2025-01-01,02:56,81,68,7,0,39,20,10,-10,F#/G♭ minor,4,2025-05-20,0ufwaHQGGk5OsaNQ1UBbUO,"City Built",11A,QZNMZ2476765
120,"Praise God","Kanye West",74,118,"rap","Hip Hop","Donda",2021-08-29,03:46,80,55,1,0,21,10,20,-6,C♯/D♭,4,2025-05-20,0WSEq9Ko4kFPt8yo3ICd6T,"Rock The World/IDJ/Kanye LP7",3B,USUM72116287
121,"Lucid Dreams","Juice WRLD",86,84,"melodic rap, emo rap","Hip Hop, Rock","Goodbye & Good Riddance",2018-12-10,03:59,51,57,35,0,22,20,30,-7,F#/G♭ minor,4,2025-05-20,285pBltuF7vW8TeWk8hdRR,"Juice WRLD Mixtape / ISR P&D",11A,USUG11800685
122,"One Dance","Drake,Wizkid,Kyla",89,104,"rap, afrobeats, afrobeat, afropop, azonto, afroswing, afropiano, ","R&B, Traditional Music, Electronic, Pop, Hip Hop","Views",2016-05-06,02:53,79,63,1,0,37,0,30,-6,C♯/D♭,4,2025-05-20,1zi7xx7UVEFkmKfv06H8x0,"Cash Money Records/Young Money Ent./Universal Rec.",3B,USCM51600028
123,"Sky","Playboi Carti",82,140,"rage rap","Hip Hop","Whole Lotta Red",2020-12-25,03:13,79,90,26,0,56,20,10,-4,D,4,2025-05-20,29TPjc8wxfz4XMn21O7VsZ,"AWGE/Interscope Records",10B,USUM72024699
124,"Nuketown (feat. Juice WRLD)","Ski Mask The Slump God,Juice WRLD",72,150,"melodic rap, emo rap","Hip Hop, Rock","STOKELEY",2018-11-30,02:46,81,62,11,0,63,40,70,-9,A#/B♭ minor,4,2025-05-20,74lnM5V6ecvoTPV0fvptx9,"Republic Records",3A,USUM71820931
125,"Pure Water (with Migos)","Mustard,Migos",75,202,"trap","Hip Hop","Perfect Ten",2019-06-28,03:12,68,56,18,0,14,10,30,-6,C,4,2025-05-20,3j84U36KvLeXNDPv4t5pI8,"10 Summers Records/Interscope Records",8B,USUM71823137
126,"Money N Chickens","ItsTyTy,|ATG|",16,141,"","","Money N Chickens",2025-04-16,03:12,72,47,0,0,21,0,10,-9,B,4,2025-05-20,1strkXQ4CqETSu8zybVL1f,"ItstytyProductions",1B,QZK6M2564339
127,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X,Jack Harlow",77,150,"","","INDUSTRY BABY (feat. Jack Harlow)",2021-07-23,03:32,74,70,2,0,89,0,0,-7,D#/E♭ minor,4,2025-05-20,27NovPIUIRrOZoCHxABJwK,"Columbia",2A,USSM12104539
128,"Murder on My Mind","YNW Melly",80,115,"melodic rap","Hip Hop","I AM YOU",2018-08-03,04:28,76,73,14,0,74,0,10,-8,C minor,4,2025-05-20,7eBqSVxrzQZtK2mmgRG6lC,"P2018",5A,QMCE31801827
129,"Space Cadet (feat. Gunna)","Metro Boomin,Gunna",80,109,"melodic rap","Hip Hop","NOT ALL HEROES WEAR CAPES (Deluxe)",2018-11-06,03:23,90,46,37,0,64,0,20,-10,F minor,4,2025-05-20,1fewSx2d5KIZ04wsooEBOz,"Republic Records",4A,USUG11802484
130,"My Truth","Black Out King",18,126,"","","My Truth",2025-04-22,03:26,70,52,65,0,22,40,10,-7,F#/G♭ minor,3,2025-05-20,01X41HHY6RSy5SdZnsluHF,"9315943 Records DK",11A,QZNWQ2568575
131,"ARCHITECT","J. Baez",23,126,"","","ARCHITECT",2025-01-11,02:28,72,66,1,0,20,0,0,-7,D,4,2025-05-20,32zIEMp3nOlBDTLgAMfDVB,"J. Baez",10B,QZFYZ2584591
132,"Getting Older (Time Is Ticking)","J 2 5",23,83,"","","Getting Older (Time Is Ticking)",2024-11-25,02:53,66,75,20,0,38,0,0,-5,F minor,4,2025-05-20,3S8F1vuqoL7pxHb395XJ7q,"J 2 5",4A,TCAIZ2478061
133,"BUTTERFLY EFFECT","Travis Scott",84,141,"rap","Hip Hop","ASTROWORLD",2018-08-03,03:10,76,63,5,0,19,0,10,-6,B,4,2025-05-20,2cYqizR4lgvp4Qu6IQ3qGN,"Cactus Jack / Epic",1B,USSM11704799
134,"Tunnel Vision","Kodak Black",77,172,"","","Painting Pictures",2017-03-31,04:28,50,49,6,0,23,20,10,-8,B minor,4,2025-05-20,4Q3N4Ct4zCuIHuZ65E3BD4,"Atlantic Records",10A,USAT21700379
135,"Way 2 Sexy (with Future & Young Thug)","Drake,Future,Young Thug",75,136,"rap, melodic rap, trap","Hip Hop","Certified Lover Boy",2021-09-03,04:17,80,60,0,0,33,10,30,-6,B minor,4,2025-05-20,0k1WUmIRnG3xU6fvvDVfRG,"OVO",10A,USUG12104403
136,"Wants and Needs (feat. Lil Baby)","Drake,Lil Baby",78,136,"rap, ","Hip Hop","Scary Hours 2",2021-03-05,03:12,58,45,6,0,10,20,10,-6,C♯/D♭,4,2025-05-20,65OVbaJR5O1RmwOQx0875b,"OVO",3B,USUG12101042
137,"Shoota (feat. Lil Uzi Vert)","Playboi Carti,Lil Uzi Vert",79,153,"rage rap, melodic rap","Hip Hop","Die Lit",2018-05-11,02:33,67,65,19,0,47,20,10,-8,C♯/D♭ minor,4,2025-05-20,2BJSMvOGABRxokHKB0OI8i,"AWGE Label",12A,USUM71804149
138,"HIGHEST IN THE ROOM","Travis Scott",85,76,"rap","Hip Hop","HIGHEST IN THE ROOM",2019-10-04,02:55,60,43,5,0,6,0,20,-9,G minor,4,2025-05-20,3eekarcy7kvN4yt5ZFzltW,"Cactus Jack/Epic",6A,USSM11904276
139,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky,Drake,2 Chainz,Kendrick Lamar",80,96,"rap, southern hip hop, hip hop, west coast hip hop","Hip Hop","LONG.LIVE.A$AP (Deluxe Version)",2013-00-00,03:53,85,69,2,0,66,20,10,-7,C♯/D♭,4,2025-05-20,4X5f3vT8MRuXF68pfjNte5,"A$AP Worldwide/Polo Grounds Music/RCA Records",3B,USRC11201220
140,"Bad Bitch","Trevor Wayne,EMMA JENKO",24,149,"aussie drill, ","Hip Hop","Bad Bitch",2025-04-18,02:04,86,57,7,0,66,30,20,-11,C♯/D♭,4,2025-05-20,6tc8ySM83gO0N1aUdxLgin,"Backroom Studios 2620",3B,QZMEN2584106
141,"No Heart","21 Savage,Metro Boomin",71,140,"","","Savage Mode",2016-07-15,03:55,91,44,14,0,68,30,10,-9,E minor,4,2025-05-20,4gmmRb6bZJffOOiww1JGTO,"Slaughter Gang, LLC",9A,QZ45A1600040
142,"Champion (feat. Travis Scott)","NAV,Travis Scott",66,162,"melodic rap, rap","Hip Hop","RECKLESS",2018-05-18,03:15,64,78,38,0,39,0,10,-3,F minor,4,2025-05-20,6nO3tr47nr2P7f3hXb8JIo,"Republic Records",4A,USUM71806667
143,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money,Gunna,Don Toliver,NAV",9,140,"melodic rap","Hip Hop","B4 The Storm",2020-08-28,03:15,80,66,25,0,46,0,10,-6,C♯/D♭ minor,4,2025-05-20,7hxHWCCAIIxFLCzvDgnQHX,"Internet Money Records/ TenThousand Projects",12A,QZJ842000368
144,"Antidote","Travis Scott",75,131,"rap","Hip Hop","Rodeo",2015-09-04,04:22,71,53,1,0,12,0,10,-5,C♯/D♭,4,2025-05-20,1wHZx0LgzFHyeIZkUydNXq,"Cactus Jack / Epic",3B,USSM11505661
145,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke,Lil Baby,DaBaby",77,126,"brooklyn drill, drill, new york drill, ","Hip Hop","Shoot For The Stars Aim For The Moon",2020-07-03,03:10,82,59,11,0,35,20,10,-7,F#/G♭ minor,4,2025-05-20,0PvFJmanyNQMseIFrU708S,"Victor Victor Worldwide",11A,USUM72013355
146,"beibs in the trap","Travis Scott",70,119,"rap","Hip Hop","Birds In The Trap Sing McKnight",2016-09-16,03:33,74,57,24,0,50,10,20,-6,G minor,4,2025-05-20,0ESJlaM8CE1jRWaNtwSNj8,"Cactus Jack / Epic",6A,USSM11607551
147,"I Don't Fuck With You","Big Sean,E-40",77,98,"hyphy, west coast hip hop, g-funk","Hip Hop, R&B","Dark Sky Paradise",2015-02-23,04:44,82,73,4,0,40,0,30,-5,C♯/D♭,4,2025-05-20,7FYH5AW3bVfZHJIQpq3UOA,"Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",3B,USUM71414033
148,"Panda","Desiigner",71,145,"","","New English",2016-06-26,04:06,58,77,3,0,24,40,30,-5,A#/B♭ minor,4,2025-05-20,5YEOzOojehCqxGQCcQiyR4,"Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",3A,USUM71601094
149,"ORANGE SODA","Baby Keem",78,85,"","","DIE FOR MY BITCH",2019-07-19,02:09,83,56,18,0,11,20,10,-8,C♯/D♭,4,2025-05-20,5FkoSXiJPKTNyYgALRJFhD,"Baby Keem LLC",3B,QM6N21900076
150,"Be It","The Lost Arts,Jimmy Valentime,Urban Miracle,losLAUREN 718",22,99,"","","We Tried to Warn You!",2025-03-07,02:48,78,67,1,0,63,10,10,-7,F#/G♭,4,2025-05-20,1ZR124skAMEkJTNIv3ilMA,"The Lost Arts",2B,USCGJ2525576
151,"Throne","Dmenis",18,82,"","","Let It Breathe",2025-01-26,03:59,48,72,14,0,66,40,10,-10,F#/G♭ minor,4,2025-05-20,5kCR7c751SGLLdWXoXqJrE,"Dmenis",11A,TCAHJ2356573
152,"Portland","Drake,Quavo,Travis Scott",71,136,"rap","Hip Hop","More Life",2017-03-18,03:56,93,44,2,0,35,20,20,-8,C♯/D♭,4,2025-05-20,2bjwRfXMk4uRgOD9IBYl9h,"Cash Money Records/Young Money Ent./Universal Rec.",3B,USCM51700055
153,"Bank Account","21 Savage",14,75,"","","Issa Album",2017-09-23,03:40,88,35,2,0,38,30,0,-8,G#/A♭ minor,4,2025-05-20,2fQrGHiQOvpL9UgPvtYy6G,"Slaughter Gang, LLC/Epic Records",1A,USSM11705546
154,"Trap Queen","Fetty Wap",69,148,"","","Fetty Wap",2015-09-25,03:42,75,87,2,0,82,10,30,-4,G,4,2025-05-20,0TzxcB6dK46vgXZT2P8qeR,"300 Entertainment",9B,QM7XC1400004
155,"Bad and Boujee (feat. Lil Uzi Vert)","Migos,Lil Uzi Vert",8,127,"trap, melodic rap","Hip Hop","Culture",2017-04-07,05:43,93,67,6,0,17,20,10,-5,B,4,2025-05-20,4Km5HrUvYTaSUfiSGPJeQR,"Quality Control Music",1B,QMCE31600796
156,"POWER","Kanye West",80,154,"rap","Hip Hop","My Beautiful Dark Twisted Fantasy",2010-11-22,04:52,54,91,2,0,58,10,70,-5,C minor,4,2025-05-20,2gZUPNdnz5Y45eiGxpHGSc,"Roc-A-Fella",5A,USUM71018220
157,"New Freezer (feat. Kendrick Lamar)","Rich The Kid,Kendrick Lamar",62,140,"trap, hip hop, west coast hip hop","Hip Hop","The World Is Yours",2018-03-30,03:11,89,70,4,0,58,30,20,-9,C,4,2025-05-20,2EgB4n6XyBsuNUbuarr4eG,"Rich The Kid / (TDE/ISR PS)",8B,USUM71708973
158,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)","A$AP Ferg,French Montana,A$AP Rocky,Trinidad James,ScHoolboy Q",68,130,"rap, ","Hip Hop","Trap Lord",2013-08-19,04:43,84,73,2,0,28,10,10,-5,C♯/D♭,4,2025-05-20,7xVLFuuYdAvcTfcP3IG3dS,"A$AP Worldwide/Polo Grounds Music",3B,USRC11300223
159,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow,Tory Lanez,DaBaby,Lil Wayne",66,145,"rap, hip hop","Hip Hop","Thats What They All Say",2020-12-11,03:47,90,72,6,0,84,20,10,-5,B minor,4,2025-05-20,0ZLuW8uOXdFNWcI40C0OC2,"Generation Now/Atlantic",10A,USAT22007702
160,"3 Thangs","tso ghostly",19,122,"","","Soul For Sale",2023-05-10,02:08,78,72,14,0,28,20,10,-7,A,4,2025-05-20,17ceIqW4VtfFit2yxcElh0,"Premium Product",11B,QZK6Q2353988
161,"Mo Bamba","Sheck Wes",77,146,"","","MUDBOY",2018-10-05,03:03,73,63,19,1,26,0,20,-5,E,4,2025-05-20,1xzBco0xcoJEDXktl7Jxrr,"Cactus Jack Records/ G.O.O.D. Music/ Interscope Records",12B,QM24S1703585
162,"Fuck Love","XXXTENTACION,Trippie Redd",85,131,"emo rap, melodic rap","Hip Hop, Rock","17",2017-08-25,02:26,80,53,2,0,33,0,10,-10,C minor,4,2025-05-20,7AQim7LbvFVZJE3O8TYgf2,"Bad Vibes Forever / EMPIRE",5A,USUYG1156898
163,"X (feat. Future)","21 Savage,Metro Boomin,Future",71,149,"rap","Hip Hop","Savage Mode",2016-07-15,04:18,84,41,37,0,11,40,10,-10,C♯/D♭,4,2025-05-20,6fwdbPMwP1zVStm8FybmkO,"Slaughter Gang, LLC",3B,QZ45A1600041
164,"Chill Bill (feat. J. Davi$ & Spooks)","Rob $tone,J. Davi$,J Spooks",76,108,"","","Chill Bill (feat. J. Davi$ & Spooks)",2016-06-17,02:57,89,43,3,0,23,10,0,-10,F#/G♭,4,2025-05-20,5uDASfU19gDxSjW8cnCaBp,"RCA Records Label",2B,USRC11601124
165,"The Box","Roddy Ricch",84,117,"melodic rap","Hip Hop","Please Excuse Me for Being Antisocial",2019-12-06,03:16,90,59,10,0,64,0,70,-7,A#/B♭ minor,4,2025-05-20,0nbXyq5TXYPCO7pr3N8S4I,"Atlantic Records",3A,USAT21906978
166,"The London (feat. J. Cole & Travis Scott)","Young Thug,J. Cole,Travis Scott",75,98,"rap, melodic rap, trap","Hip Hop","So Much Fun",2019-08-16,03:20,78,52,2,0,21,20,10,-9,E minor,4,2025-05-20,3s4mrPrEFFPF0LmAfutW0n,"300 Entertainment/Atl",9A,USAT21903320
167,"Slippery (feat. Gucci Mane)","Migos,Gucci Mane",12,142,"trap, southern hip hop, rap","Hip Hop","Culture",2017-04-07,05:04,92,68,31,0,75,20,10,-6,C♯/D♭ minor,4,2025-05-20,6p8NuHm8uCGnn2Dtbtf7zE,"Quality Control Music",12A,QMCE31600876
168,"Roll in Peace (feat. XXXTENTACION)","Kodak Black,XXXTENTACION",76,140,"emo rap","Hip Hop, Rock","Project Baby 2: All Grown Up",2017-08-18,03:33,75,52,3,0,36,20,20,-7,A#/B♭ minor,4,2025-05-20,40oKW22ZNNkEdZLJTScaQI,"Atlantic Records",3A,USAT21703137
169,"Can't Stop Now","Jelani Lateef",20,92,"","","Can't Stop Now",2014-05-31,04:03,85,74,1,0,95,10,0,-9,A minor,4,2025-05-20,7EvIqyIbQNpX4gRQe68fFA,"Manhood Ent., Inc.",8A,ushm21443128
170,"HUMBLE.","Kendrick Lamar",89,150,"hip hop, west coast hip hop","Hip Hop","DAMN.",2017-04-14,02:57,91,62,0,0,42,10,10,-7,C♯/D♭ minor,4,2025-05-20,7KXjTSCq5nL1LoYtL7XAwS,"Aftermath",12A,USUM71703085
171,"pick up the phone","Young Thug,Travis Scott",73,137,"rap, melodic rap, trap","Hip Hop","pick up the phone",2016-06-03,04:12,71,72,12,0,46,0,30,-4,G minor,4,2025-05-20,4GXl8l1MfZPf2GvpyRPJBf,"Cactus Jack / Epic",6A,USSM11604495
172,"Life Is Good (feat. Drake)","Future,Drake",75,142,"rap","Hip Hop","Life Is Good (feat. Drake)",2020-01-10,03:57,68,61,7,0,51,40,10,-6,D minor,4,2025-05-20,5yY9lUy8nbvjM1Uyo1Uqoc,"Epic/Freebandz",7A,USSM11914962
173,"God's Plan","Drake",85,77,"rap","Hip Hop","Scorpion",2018-06-29,03:18,75,45,3,0,36,10,50,-9,G,4,2025-05-20,6DCZcSspjsKoFjzjrWoCdn,"Cash Money/Drake LP6",9B,USCM51800004
174,"Love @ First Sound","Ollie Twist,Ella S",22,80,"","","Love @ First Sound",2024-08-02,04:00,70,79,3,0,54,30,30,-7,A#/B♭ minor,4,2025-05-20,6PmW2A6ozKAdU8Ttos11RZ,"Rhyme Skeme",3A,QZWDE2418363
175,"SICKO MODE","Travis Scott",85,155,"rap","Hip Hop","ASTROWORLD",2018-08-03,05:12,83,73,1,0,45,20,10,-4,G#/A♭,4,2025-05-20,2xLMifQCjDGFmkHkpNLD9h,"Cactus Jack / Epic",4B,USSM11806660
176,"DNA.","Kendrick Lamar",83,140,"hip hop, west coast hip hop","Hip Hop","DAMN.",2017-04-14,03:05,64,52,0,0,42,30,0,-7,C♯/D♭,4,2025-05-20,6HZILIRieu8S0iqY8kIKhj,"Aftermath",3B,USUM71703079
177,"Money In The Grave (Drake ft. Rick Ross)","Drake,Rick Ross",76,101,"rap, southern hip hop","Hip Hop","The Best In The World Pack",2019-06-15,03:25,83,50,10,0,10,0,10,-4,A#/B♭ minor,4,2025-05-20,5ry2OE6R2zPQFDO85XkgRb,"Republic Records",3A,USCM51900318
178,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock,Kendrick Lamar,Future,James Blake",72,137,"hip hop, west coast hip hop, rap, ","Hip Hop","King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12,03:49,65,71,0,0,38,30,10,-5,C♯/D♭,4,2025-05-20,51rXHuKN8Loc4sUlKPODgH,"Black Panther (TDE/DMG) PS",3B,USUM71714093
179,"Fair Trade (with Travis Scott)","Drake,Travis Scott",81,168,"rap","Hip Hop","Certified Lover Boy",2021-09-03,04:51,67,47,5,0,29,20,20,-9,C♯/D♭,4,2025-05-20,40iJIUlhi6renaREYGeIDS,"OVO",3B,USUG12104402
180,"Never Coming Down","Tuck Nuisance,Dizzy Wright",20,47,"","","Burden To The World",2025-03-14,02:42,58,68,15,0,37,20,0,-10,F,4,2025-05-20,1q5uCRddinKSkadxgekTQv,"1084518 Records DK2",7B,QZK6Q2520982
181,"MIDDLE CHILD","J. Cole",80,124,"rap","Hip Hop","MIDDLE CHILD",2019-01-23,03:33,84,36,15,0,46,20,20,-12,G#/A♭,4,2025-05-20,2JvzF1RMd7lE3KmFlsyZD8,"Dreamville, Inc., Under exclusive license to Roc Nation Records",4B,QMJMT1902056
182,"B.O.B. - Bombs Over Baghdad","Outkast",65,154,"southern hip hop, hip hop","Hip Hop","Stankonia",2000-10-31,05:04,75,98,6,0,65,10,0,-5,A,4,2025-05-20,3WibbMr6canxRJXhNtAvLU,"Arista/LaFace Records",11B,USLF20000442
183,"Air Force Ones","Nelly,Murphy Lee,Ali,Kyjuan",66,164,"","","Nellyville",2002-06-25,05:04,78,46,8,0,62,30,0,-10,E minor,4,2025-05-20,7kAFSrTIOiVZ0gnHBuAH3l,"Motown",9A,USUR10200367
184,"Damn! (feat. Lil' Jon) - Club Mix","Youngbloodz,Lil Jon",60,84,"crunk, southern hip hop","Hip Hop","Drankin' Patnaz",2003-07-25,04:58,77,72,1,0,52,30,30,-6,F#/G♭ minor,4,2025-05-20,5TpaWJKnuyA4MjzAbFXSTQ,"Arista",11A,USAR10300469
185,"Can I Get A... - From The Rush Hour Soundtrack","JAY-Z,Amil,Ja Rule",47,177,"hip hop, east coast hip hop, rap","Hip Hop","Rush Hour",1998-01-01,05:11,79,66,12,0,79,30,10,-9,G#/A♭ minor,4,2025-05-20,45HLgh98kxPEMP1gPAEe8X,"Roc Nation / Jay-Z",1A,USRL19800893
186,"Gravel Pit (feat. RZA, Method Man, Ghostface Killah, Raekwon & U-God)","Wu-Tang Clan,RZA,Method Man,Ghostface Killah,Raekwon,U-God",45,121,"east coast hip hop, hip hop, gangster rap, hardcore hip hop, boom bap","Hip Hop","Gravel Pit",2001-00-00,04:33,79,74,18,0,53,20,30,-7,G,4,2025-05-20,1zUpNXz22EFtljQX3WPDzQ,"Epic",9B,USLR50000691
187,"I Know What You Want (feat. Flipmode Squad)","Busta Rhymes,Mariah Carey,Flipmode Squad",68,86,"east coast hip hop, christmas","Pop, Hip Hop","It Ain't Safe No More",2002-11-05,05:24,66,77,2,0,52,20,60,-4,E,4,2025-05-20,3oairMMtNVnUppKwroxou4,"J Records",12B,USJAY0200450
188,"Dior","Pop Smoke",79,142,"brooklyn drill, drill, new york drill","Hip Hop","Meet The Woo",2019-07-26,03:36,55,81,21,0,65,30,40,-6,G,4,2025-05-20,79s5XnCN4TJKTVMSmOx8Ep,"Victor Victor Worldwide/Republic Records",9B,USUM71914275
189,"Congratulations","Post Malone,Quavo",82,123,"","","Stoney (Deluxe)",2016-12-09,03:40,63,80,22,0,49,0,20,-4,F#/G♭,4,2025-05-20,3a1lNhkSLSkpJE4MSHpDu9,"Universal Records",2B,USUM71614484
190,"BACK HOME","Jah Harris,BAELY",27,130,"","","SCORPIO",2025-03-14,03:52,68,73,38,0,41,10,20,-4,G minor,4,2025-05-20,2lM4u1ubTuoaLf2wHEy8yN,"Digital World Conquest LC",6A,QZHNC2541346
191,"Catch Me Outside","Ski Mask The Slump God",65,112,"","","You Will Regret (Reloaded)",2018-02-02,02:25,94,68,17,0,62,20,30,-6,G,4,2025-05-20,4rgwri7LajWVZvdj2N81SS,"Victor VM",9B,USUM71709325
192,"Suge","DaBaby",70,75,"","","Baby On Baby",2019-03-01,02:43,88,66,6,0,84,40,10,-6,D minor,4,2025-05-20,2gwkD6igEhQbDQegRCcdoB,"South Coast Music Group/Interscope Records",7A,USUM71902966
193,"Testimony","Shola Og",27,82,"","","Testimony",2025-01-31,02:49,73,71,1,0,38,10,20,-8,G,4,2025-05-20,6FQvM3SgtXqNp8TvfRrsU7,"Unit 7",9B,QZTLA2570306
