#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
98,"I Say a Little Prayer","Aretha Franklin",78,133,"soul, motown, jazz blues","Blues, Jazz, Pop, R&B","Aretha Now",1968-06-14,03:36,59,36,48,0,50,0,0,-14,A,4,2025-03-17,3NfxSdJnVdon1axzloJgba,"Rhino Atlantic",11B,USAT20801207
99,"Strangers In The Night","Frank Sinatra",76,90,"christmas, big band, adult standards, swing music, vocal jazz, jazz","Easy Listening, Jazz, Pop","Strangers In The Night (Expanded Edition)",1966-05,02:37,26,47,59,0,54,0,20,-8,F,4,2025-03-17,74VR3AkGPhbYXnxcOYa16x,"FRANK SINATRA DIGITAL REPRISE",7B,USRH10800935
100,"A Hard Day's Night - Remastered 2009","The Beatles",70,139,"classic rock, psychedelic rock","Rock","A Hard Day's Night (Remastered)",1964-07-10,02:34,59,81,14,0,80,0,10,-6,C,4,2025-03-17,5J2CHimS7dWYMImCHkEFaJ,"EMI Catalogue",8B,GBAYE0601438
101,"Get Back - Remastered 2009","The Beatles",70,123,"classic rock, psychedelic rock","Rock","Let It Be (Remastered)",1970-05-08,03:09,76,59,49,1,33,0,60,-10,D,4,2025-03-17,4MLBqAEzNN89o2M9h92Z26,"EMI Catalogue",10B,GBAYE0601719
102,"Happy Together","The Turtles",78,120,"","","Happy Together",1967-00-00,02:56,58,37,55,0,59,0,0,-10,F#/G♭ minor,4,2025-03-17,1JO1xLtVc8mWhIoE3YaCL0,"Flo & Eddie, Inc.",11A,USA560587940
103,"Are You Ready","Moving Into Tucson",32,126,"","","Are You Ready",2025-04-04,03:14,29,66,0,0,38,0,10,-6,E,4,2025-05-08,5TJeszL9mOsoGFIifEknVp,"TCBYML",12B,NLC8O2500046
104,"Crimson & Clover","Tommy James & The Shondells",54,82,"","","Anthology",1989-00-00,03:29,41,69,24,3,68,0,20,-9,B,4,2025-03-17,0I4yYE831a8SW8QIx6bz4x,"Parlophone UK",1B,GBAYE6800094
105,"Can't Take My Eyes off You","Frankie Valli",74,124,"","","The Very Best of Frankie Valli & The 4 Seasons",2003-01-14,03:23,57,76,57,0,54,0,0,-7,E,4,2025-03-17,6ft9PAgNOjmZ2kFVP7LGqb,"Rhino",12B,USRH10175215
106,"Penny Lane","The Beatles",56,114,"classic rock, psychedelic rock","Rock","Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition)",1967-05-26,03:02,63,39,41,0,65,0,10,-10,A,4,2025-03-17,1sjmKmR4u9xDeJHjDCn2bZ,"UMC (Universal Music Catalogue)",11B,GBAYE6700028
107,"A Place In The Sun","Stevie Wonder",53,118,"motown, soul","Pop, R&B, Blues","Down To Earth",1966-11-01,02:52,56,45,28,0,73,0,30,-11,C♯/D♭,4,2025-03-17,0tURbnatc9qCxlYpXuPK8I,"Motown",3B,USMO16682621
108,"Venus","Shocking Blue",67,128,"nederpop","Pop","At Home",1969-00-00,03:07,69,76,46,3,96,0,0,-6,B minor,4,2025-03-17,0Z3xhSOhrawLV81YdiDiiJ,"Red Bullet",10A,NLC286900001
109,"Come Together - Remastered 2009","The Beatles",80,165,"classic rock, psychedelic rock","Rock","Abbey Road (Remastered)",1969-09-26,04:19,53,38,3,25,19,0,0,-12,A minor,4,2025-03-17,2EqlS6tkEnglzr7tkKAAYD,"EMI Catalogue",8A,GBAYE0601690
110,"We Can Work It Out - Remastered 2015","The Beatles",58,106,"classic rock, psychedelic rock","Rock","1 (Remastered)",2000-11-13,02:15,38,68,6,0,65,0,10,-9,D,4,2025-03-17,1hTUFqJuQAMjXVGwUPWDqi,"UMC (Universal Music Catalogue)",10B,GBUM71505915
111,"Have You Ever Seen The Rain","Creedence Clearwater Revival",87,116,"classic rock, southern rock, country rock","Rock, Country","Pendulum (Expanded Edition)",1970-12-07,02:40,74,70,7,0,77,0,10,-7,C,4,2025-03-17,2LawezPeJhN4AWuSB0GtAU,"Craft Recordings",8B,USC4R0817643
112,"Lola - Remastered","The Kinks",0,152,"proto-punk, baroque pop","Classical, Pop, Rock","Lola Versus Powerman and the Moneygoround / Percy",1970-11-27,04:02,47,84,46,46,94,0,10,-7,A,4,2025-03-17,7bIQeY33PkduZRmR3h9BIY,"Sony Music/BMG Rights Management",11B,GB5KW1499816
113,"I Will Survive - Single Version","Gloria Gaynor",46,116,"disco","Pop","Hits Of The 70's",1993-01-01,03:18,80,62,2,1,65,0,30,-13,A minor,4,2025-03-17,0rwmxAht1fk7QuSiCmIhGV,"Hip-O",8A,USPR37800083
114,"More Than a Feeling","Boston",81,109,"classic rock, album rock","Rock","Boston",1976-00-00,04:45,38,68,0,0,28,0,0,-8,G,4,2025-03-17,1QEEqeFIZktqIpPI4jSVSF,"Epic/Legacy",9B,USSM17600941
115,"Brown Sugar - Remastered 2009","The Rolling Stones",69,129,"classic rock, rock","Rock","Sticky Fingers (Remastered)",1971-04-23,03:48,63,93,22,0,96,0,0,-4,C,4,2025-03-17,61UuPxxYUvacEH6SHIK3sU,"Polydor Records",8B,GBUM70909464
116,"Sweet Home Alabama","Lynyrd Skynyrd",85,98,"southern rock, classic rock, rock","Rock","Second Helping (Expanded Edition)",1974-04-15,04:43,60,61,18,0,89,0,0,-12,G,4,2025-03-17,7e89621JPkKaeDSTQ3avtg,"Geffen*",9B,USMC17446153
117,"Sultans Of Swing","Dire Straits",86,148,"classic rock","Rock","Dire Straits",1978-10-07,05:48,73,79,6,4,93,0,30,-10,F,4,2025-03-17,37Tmv4NnfQeb0ZgUC4fOJj,"EMI",7B,GBF089601041
118,"Smoke On The Water - Remastered 2012","Deep Purple",75,114,"hard rock, classic rock, rock","Rock","Machine Head (Remastered)",1972-03-25,05:40,60,68,13,23,81,0,10,-9,C,4,2025-03-17,5MMnwYs0hIxkENRsbkWJ2G,"EMI Records Limited",8B,GBDXG1200006
119,"American Pie","Don McLean",81,138,"","","American Pie",1971-00-00,08:36,53,48,70,0,49,0,0,-12,E minor,4,2025-03-17,1fDsrQ23eTAVFElUMaf38X,"Capitol Records",9A,USEM38600088
120,"My Sweet Lord - Remastered 2014","George Harrison",5,121,"","","All Things Must Pass (Remastered 2014)",1970-11-27,04:41,54,70,10,0,58,0,0,-9,C♯/D♭ minor,4,2025-03-17,0qdQUeKVyevrbKhAo0ibxS,"UMC (Universal Music Catalogue)",12A,GB77R1400026
121,"Piano Man","Billy Joel",66,179,"soft rock","Rock","The Essential Billy Joel",2001-10-02,05:36,33,47,60,0,43,0,30,-9,C,3,2025-03-17,3FCto7hnn1shUyZL42YgfO,"Columbia",8B,USSM17300504
122,"Ziggy Stardust - 2012 Remaster","David Bowie",66,80,"glam rock, art rock","Rock","The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster)",1972-06-06,03:13,52,55,5,0,51,0,20,-12,G,4,2025-03-17,5IyL3XOaRPpTgxVjRIAxXU,"Parlophone UK",9B,USJT11200009
123,"Heart Of Glass - Special Mix","Blondie",70,114,"","","Best Of Blondie",1981-10-31,04:35,69,58,2,1,85,0,0,-15,E,4,2025-03-17,0a4agFmqHXxcZl1nho1BxM,"Chrysalis\EMI Records (USA)",12B,USCH39600074
124,"Roxanne","The Police",81,134,"","","Outlandos D'Amour (Remastered 2003)",1978-11-02,03:11,62,75,4,0,66,30,0,-9,C,4,2025-03-17,3EYOJ48Et32uATr9ZmLnAo,"Polydor Records",8B,GBAAM0201086
125,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2","James Brown,The Original J.B.s",50,108,"soul, motown, funk, ","R&B, Pop, Blues","70's Funk Classics",1995-04-16,05:18,83,66,27,0,86,10,20,-8,A#/B♭ minor,4,2025-03-17,6hpmTwgNCz81H2bFEREx29,"Universal Records",3A,USF067025050
126,"Ain't No Sunshine","Bill Withers",83,78,"soul, motown","Pop, R&B, Blues","Just As I Am",1971-05-01,02:05,53,42,46,0,52,10,10,-11,E minor,4,2025-03-17,1k1Bqnv2R0uJXQN4u6LKYt,"Columbia/Legacy",9A,USSM10000372
127,"Baba O'Riley","The Who",78,117,"classic rock, rock","Rock","Who's Next (Deluxe Edition)",1971-08-14,05:00,49,72,31,19,15,0,20,-8,F,4,2025-03-17,3qiyyUfYe7CRYLucrPmulD,"Polydor Records",7B,GBAKW7100001
128,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version","Pink Floyd",26,104,"progressive rock, psychedelic rock, classic rock, symphonic rock, art rock, rock","Rock","The Wall (Remastered)",1979-11-30,03:48,69,35,7,0,75,0,50,-18,C,4,2025-03-17,7rPzEczIS574IgPaiPieS3,"Pink Floyd Records",8B,GBN9Y1100099
129,"It's All Bittersweet","Johnny Stanec",21,160,"power pop, gothic country","Country, Rock, Pop","A Linear History",2024-02-23,03:09,28,78,4,0,28,0,30,-6,D,4,2025-03-17,3VkLnSDAHiPcrbY7Db2uPN,"Forgotten Records",10B,USX9P2399442
130,"Good Times","CHIC",70,111,"disco","Pop","Risqué",1979-07-30,08:15,87,66,15,1,89,0,0,-7,D,4,2025-03-17,0G3fbPbE1vGeABDEZF0jeG,"Atlantic Records",10B,USAT20001676
131,"Wish You Were Here - 2011 Remaster","Pink Floyd",20,121,"progressive rock, psychedelic rock, classic rock, symphonic rock, art rock, rock","Rock","Wish You Were Here (Remastered Version)",1975-09-12,05:04,50,19,73,0,29,0,20,-20,G,4,2025-03-17,7aE5WXu5sFeNRh3Z05wwu4,"Pink Floyd Records",9B,GBN9Y1100088
132,"We Will Rock You - Remastered 2011","Queen",80,81,"classic rock, rock, glam rock","Rock","News Of The World (2011 Remaster)",1977-10-28,02:02,69,50,68,0,48,10,20,-7,D,4,2025-03-17,4pbJqGIASGPr0ZpGpnWkDn,"EMI",10B,GBUM71029618
133,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",85,137,"","","Honky Chateau",1972-05-19,04:41,60,53,43,0,34,0,0,-9,A#/B♭,4,2025-03-17,3gdewACMIVMEWVbyb8O9sY,"EMI",6B,GBAMB7200006
134,"Walk On the Wild Side","Lou Reed",74,105,"glam rock, proto-punk","Rock","Transformer",1972-12-01,04:14,57,32,68,0,39,10,0,-17,C,4,2025-03-17,5p3JunprHCxClJjOmcLV8G,"RCA/Legacy",8B,USRC17201948
135,"Dancing Queen","ABBA",87,101,"","","Arrival",1976-00-00,03:50,54,87,36,0,75,0,70,-7,A,4,2025-03-17,0GjEhVFGZW8afUYGChu3Rr,"Polar Music International AB",11B,SEAYD7601020
136,"Highway to Hell","AC/DC",87,116,"rock, hard rock, classic rock, rock and roll","Rock","Highway to Hell",1979-07-27,03:28,57,91,6,0,42,10,10,-5,F#/G♭ minor,4,2025-03-17,2zYzyRzz6pRmhPzyfMEC8s,"Columbia",11A,AUAP07900028
137,"Lean on Me","Bill Withers",74,75,"soul, motown","Pop, R&B, Blues","Still Bill",1972-05-01,04:18,62,22,78,0,43,0,10,-14,C,4,2025-03-17,3M8FzayQWtkvOhqMn2V4T2,"Columbia/Legacy",8B,USSM17200461
138,"Let It Be - Remastered 2009","The Beatles",81,143,"classic rock, psychedelic rock","Rock","Let It Be (Remastered)",1970-05-08,04:03,44,40,63,0,41,0,10,-8,C,4,2025-03-17,7iN1s7xHE4ifF5povM6A48,"EMI Catalogue",8B,GBAYE0601713
139,"Cecilia","Simon & Garfunkel",75,103,"folk rock, folk","Folk, Rock","Bridge Over Troubled Water",1970-01-26,02:54,76,88,36,0,95,0,20,-9,C,4,2025-03-17,6QhXQOpyYvbpdbyjgAqKdY,"Columbia",8B,USSM16900181
140,"Son of a Preacher Man","Aretha Franklin",24,78,"soul, motown, jazz blues","Blues, Jazz, Pop, R&B","The Queen Of Soul",2014-02-03,03:19,47,47,55,0,56,0,0,-11,D,4,2025-03-17,2BhrrVRC8CoiWejbzj0VjQ,"Rhino Atlantic",10B,USAT20801270
141,"Who'll Stop The Rain","Creedence Clearwater Revival",64,124,"classic rock, southern rock, country rock","Rock, Country","Cosmo's Factory (Expanded Edition)",1970-07-25,02:27,60,80,4,0,62,0,0,-7,G,4,2025-03-17,3Bh6uInhcVBVvLraGZdkKD,"Craft Recordings",9B,USC4R0817634
142,"Big Yellow Taxi","Joni Mitchell",67,86,"folk, singer-songwriter, folk rock","Folk, Rock","Ladies of the Canyon",1970-03-01,02:14,61,47,59,0,97,0,50,-9,E,4,2025-03-17,6UkMcAA19lTdjs22jtB7o2,"Rhino",12B,USRE19600222
143,"I Want You Back","The Jackson 5",79,197,"motown, christmas","Pop, R&B","Diana Ross Presents The Jackson 5",1969-12-18,02:56,47,54,31,0,89,0,30,-14,G#/A♭,4,2025-03-17,5LxvwujISqiB8vpRYv887S,"UNI/MOTOWN",4B,USMO19400306
144,"Instant Karma! (We All Shine On) - Ultimate Mix","John Lennon,Yoko Ono",42,120,"christmas","Pop","Plastic Ono Band (The Ultimate Collection)",2021-04-23,03:20,61,95,0,0,44,10,20,-7,B minor,4,2025-03-17,0NgFZWdvnv218PVnY4I8UT,"UMC (Universal Music Catalogue)",10A,GBUM72002962
145,"(They Long To Be) Close To You","Carpenters",71,89,"christmas, adult standards","Easy Listening, Pop","Close To You",1970-01-01,04:33,53,23,73,0,21,0,10,-15,G#/A♭,4,2025-03-17,2kyVQg00pphEufGT59M2XH,"UMC (Universal Music Catalogue)",4B,USAM17000373
146,"Mississippi Queen","Mountain",70,140,"classic rock, southern rock, blues rock","Blues, Rock","Climbing!",1970-00-00,02:31,58,62,10,0,64,0,0,-8,A,4,2025-03-17,4vO9dmzNRqDhFY3jD1a3P7,"Columbia/Legacy",11B,USSM10017943
147,"Funk #49","James Gang",61,91,"classic rock, southern rock","Rock","Rides Again",1970-01-01,04:06,65,94,4,78,72,0,0,-8,D,4,2025-03-17,5h6SovHOYpIMlAkafxcbq3,"Geffen",10B,USMC17344505
148,"Up Around The Bend","Creedence Clearwater Revival",65,130,"classic rock, southern rock, country rock","Rock, Country","Cosmo's Factory (Expanded Edition)",1970-07-25,02:41,59,85,6,78,81,0,20,-6,D,4,2025-03-17,36gPq8WG7tDxrblyGVUCiT,"Craft Recordings",10B,USC4R0817632
149,"Travelling Band","Creedence Clearwater Revival Experience",30,157,"","","The Best of Clearwater Revival Experience",2019-10-04,02:12,53,78,21,0,97,0,40,-7,C minor,4,2025-03-17,5OLHXcOkS53eUHRnADf4ht,"Master Tape Records",5A,DEXO71953181
150,"25 or 6 to 4 - 2002 Remaster","Chicago",67,147,"soft rock","Rock","Chicago II",1970-01-26,04:49,60,91,31,6,72,0,0,-7,E minor,4,2025-03-17,7GqIDx2QVGOpd4r1fZaUUW,"Rhino",9A,USRH10285518
151,"The Letter - Single Version","Joe Cocker",47,176,"","","The Anthology",1999-08-17,04:10,31,83,5,31,84,10,60,-8,G#/A♭,4,2025-03-17,2cph4XTPjwu5eHPKQ43jMq,"A&M",4B,USAM17000410
152,"I Want To Take You Higher","Ike & Tina Turner,The Ikettes",30,116,"motown, northern soul","Pop, R&B","Come Together",1970-05-08,02:55,67,60,58,0,85,10,10,-18,C♯/D♭,4,2025-03-17,2W93VKSfWw1evp7FSbHNd1,"CAPITOL CATALOG MKT (C92)",3B,USUG11003330
153,"Lola","The Kinks",4,152,"proto-punk, baroque pop","Classical, Pop, Rock","Lola Versus Powerman and the Moneygoround, Pt. One",1970-11-27,04:01,47,92,58,23,90,0,20,-4,A,4,2025-03-17,0UAJH0k4k3slcE83a9UGCe,"Castle Communications",11B,GBAJE0701939
154,"Spirit In The Sky - Deluxe Edition","Norman Greenbaum",78,129,"classic rock","Rock","Spirit In The Sky (Deluxe Edition)",1969-01-01,04:02,61,62,10,0,54,0,10,-7,A,4,2025-03-17,0jvN7eQJJt4nxQzgQfZ1SP,"Craft Recordings",11B,USRE19600416
155,"No Matter What - Remastered 2010","Badfinger",58,117,"power pop, jangle pop","Pop, Rock","No Dice (Remastered 2010 / Deluxe Edition)",1970-11-09,03:00,53,74,18,0,78,0,0,-6,A,4,2025-03-17,0zK545STj6P7qbFSpCK9pp,"EMI Catalogue",11B,GBDCE1000080
156,"Black Night - 1995 Remaster","Deep Purple",58,135,"hard rock, classic rock, rock","Rock","Deep Purple in Rock (Anniversary Edition)",1970-06-03,03:29,51,89,5,36,83,0,0,-9,A,4,2025-03-17,2c1ccPqUnFYD8W7LY65bKG,"Parlophone UK",11B,GBDXG0600075
157,"American Woman - 2024 Remaster","The Guess Who",9,93,"classic rock","Rock","American Woman",1970-01-01,05:07,55,73,15,1,37,0,40,-9,D,4,2025-03-17,3LQPTJEqOfljGBxmpgUnoC,"Buddha Records",10B,USRC10001083
158,"Vehicle","The Ides Of March",58,102,"","","Vehicle",1970-00-00,02:58,47,73,9,0,93,0,20,-9,A#/B♭ minor,4,2025-03-17,6hnyQ0YpiO35rutiLLHLmr,"Rhino/Warner Records",3A,USWB10107711
159,"The Green Manalishi","Fleetwood Mac",0,102,"classic rock, soft rock","Rock","The Best of Peter Green's Fleetwood Mac",2011-11-28,04:34,53,56,24,4,36,0,10,-13,B minor,4,2025-03-17,6B3PcYwfvnomzQa9nbkwGX,"Columbia",10A,GBAJE9800117
160,"Roadhouse Blues","The Doors",74,121,"psychedelic rock, classic rock, acid rock","Rock","Morrison Hotel",1970-02-09,04:03,62,63,34,0,90,0,10,-8,A,4,2025-03-17,1Q5kgpp4pmyGqPwNBzkSrw,"Rhino/Elektra",11B,USEE19900375
161,"Cracklin' Rosie - Single Version","Neil Diamond",66,128,"","","Tap Root Manuscript",1970-00-00,02:59,56,51,32,0,86,0,10,-15,C♯/D♭,4,2025-03-17,5pkd9ib1RgbkAd1R9bIOCa,"Geffen*",3B,USMC17046641
162,"Groovy Situation","Gene Chandler",19,91,"doo-wop, northern soul","Pop, R&B","Six Pack - Gene Chandler - EP",2011-03-08,02:51,63,68,9,0,76,0,0,-11,F,4,2025-03-17,59o0HNLC4y1RLVwuOoWtsg,"X5 Music Group",7B,SEWDL9814742
163,"Lookin' Out My Back Door","Creedence Clearwater Revival",62,105,"classic rock, southern rock, country rock","Rock, Country","Cosmo's Factory (Expanded Edition)",1970-07-25,02:32,75,66,19,0,86,0,0,-6,A#/B♭,4,2025-03-17,3RTUfvRgq3pYTf7XY0FIcS,"Craft Recordings",6B,USC4R0817630
164,"Ride Captain Ride","Blues Image",55,126,"","","Open (US Internet Release)",1970-00-00,03:45,55,66,14,1,65,0,10,-12,D,4,2025-03-17,1d9hUvkv64Wmdu671Dydpc,"Rhino/Elektra",10B,USEE10412858
165,"Green-Eyed Lady","Sugarloaf",51,149,"","","Green-Eyed Lady",1970-01-01,03:39,56,52,18,3,89,10,0,-13,G,4,2025-03-17,7s2orxqJ8qE0aG3Ngvct3C,"Capitol Records",9B,USEM39500102
166,"Come And Get It - Remastered 2010","Badfinger",49,94,"power pop, jangle pop","Pop, Rock","Magic Christian Music (Remastered 2010 / Deluxe Edition)",1970-01-09,02:23,62,63,3,0,61,0,20,-7,G#/A♭,4,2025-03-17,0wb21I1NV5uVUolRXIqlJF,"EMI Catalogue",4B,GBDCE1000010
167,"Evil Ways","Santana",66,117,"","","Santana (Legacy Edition)",1969-00-00,03:58,70,53,22,35,73,0,10,-13,F,4,2025-03-17,5tmrnhMxx39jnu3kjopMdP,"Columbia/Legacy",7B,USSM10205102
168,"War","Edwin Starr",63,109,"northern soul, motown","Pop, R&B","War And Peace",1970-01-01,03:20,59,67,9,0,74,10,20,-12,C♯/D♭,4,2025-03-17,4ZEEcEMGjkWOfZNBcIB9yE,"UNI/MOTOWN",3B,USMO17000050
169,"Stoned Love - Single Version","The Supremes",39,120,"motown, northern soul, soul","Pop, R&B, Blues","Gold",2005-04-26,02:57,62,81,62,0,77,0,0,-4,D,4,2025-03-17,03IOfDZjjJNG8lDrpEB0ZS,"UNI/MOTOWN",10B,USMO17084719
170,"Express Yourself","Charles Wright & The Watts 103rd Street Rhythm Band",61,92,"","","Express Yourself",1970-00-00,03:53,79,68,48,0,88,0,30,-9,G#/A♭,4,2025-03-17,4pW3aTX3kAmOaPJfc9UM12,"Rhino/Warner Records",4B,USWB17000001
171,"It's Wonderful (To Be Loved By You)","Jimmy Ruffin",33,104,"motown, northern soul, soul","Pop, R&B, Blues","Ruff 'N Ready",1969-01-01,02:47,58,72,2,0,39,0,0,-7,A#/B♭,4,2025-03-17,4fBhbBWOzPzQ7tRrr2wJjn,"UNI/MOTOWN",6B,USMO16984710
172,"Spill The Wine","Eric Burdon,War",33,119,"funk rock, ","R&B, Rock","The Best of Eric Burdon & War",1995-03-28,04:06,85,45,48,0,96,0,0,-12,D minor,4,2025-03-17,7AA8axgnW6Nc9j5d5jPbig,"Avenue Records",7A,USRHD0702953
173,"Let's Work Together","Canned Heat",49,119,"blues rock, blues, classic blues","Blues, Rock","Future Blues (Expanded Edition)",1970-08-03,02:50,76,70,12,0,89,0,0,-12,C,4,2025-03-17,4GAqWEmxzMZDZ1T0NFHqKG,"CAPITOL CATALOG MKT (C92)",8B,USEM38800162
174,"Amos Moses","Jerry Reed",58,106,"country","Country","Georgia Sunshine",1970-12-01,02:19,74,72,40,0,95,0,0,-10,D,4,2025-03-17,7zVZF0OgDJkFJohnlKwEpa,"RCA Records Label",10B,USRN19500152
175,"Black Magic Woman - Single Version","Santana",72,124,"","","Santana's Greatest Hits",1994-07-01,03:16,49,35,68,8,62,0,0,-14,D minor,4,2025-03-17,4YMQXzscifAREG0a7KNGhB,"Columbia/Legacy",7A,USSM17000643
176,"Love Grows (Where My Rosemary Goes)","Edison Lighthouse",78,109,"","","Love Grows (Where My Rosemary Goes) & Other Gems",1970-01-01,02:54,57,82,40,0,75,0,0,-5,A,4,2025-03-17,5Ts1DYOuouQLgzTaisxWYh,"Crimson",11B,GBBPJ9800675
177,"Me And My Life","The Tremeloes",0,167,"","","Even The Bad Times Are Good",1967-01-01,03:08,52,71,17,0,92,0,10,-5,C,4,2025-03-17,6FjyBj2lMpFxujHmT7pTNg,"Sanctuary Records",8B,GBAJE7000032
178,"The Thrill Is Gone","B.B. King",69,91,"blues, classic blues, jazz blues, soul blues, blues rock","Blues, Rock, Jazz, R&B","Completely Well",1969-12-05,05:24,55,46,34,44,54,0,10,-9,B minor,4,2025-03-17,4NQfrmGs9iQXVQI9IpRhjM,"Geffen",10A,USMC16946144
179,"Thank You (Falettinme Be Mice Elf Agin) - Single Version","Sly & The Family Stone",44,106,"motown, funk, funk rock, soul","R&B, Rock, Pop, Blues","The Essential Sly & The Family Stone",2002-00-00,04:47,90,77,37,0,93,0,10,-11,A,4,2025-03-17,4lAnpiPDvKqpJGK38ax35t,"Epic/Legacy",11B,USSM19901657
180,"Down the Dustpipe","Status Quo",0,157,"glam rock, blues rock","Blues, Rock","Down the Dustpipe",1970-03-06,02:02,66,52,51,0,67,0,10,-10,G,4,2025-03-17,4ey3t8jCoQ7Q7M8BR09Zy0,"Castle Communications",9B,GBAJE7000017
181,"Mama Told Me (Not To Come)","Three Dog Night",36,121,"","","Boogie Nights #2 (More Music From The Original Motion Picture)",1998-01-01,03:16,68,86,14,0,79,0,10,-6,C♯/D♭,4,2025-03-17,1VCpTqHK43wTIB5BcVxiZo,"Capitol Records",3B,USMC17049752
182,"Give Me Just A Little More Time","Chairmen Of The Board",47,127,"northern soul, motown, soul","Pop, R&B, Blues","Soul Agenda",1989-01-01,02:40,58,46,6,0,61,0,0,-11,A minor,4,2025-03-17,6qbtTps7ZebLrWtqtu1joj,"Vex",8A,GBBLG6900004
183,"The Bells","The Originals",37,173,"northern soul, motown","Pop, R&B","The Complete Motown Singles Vol. 10: 1970",2008-06-27,02:52,24,70,35,0,46,0,20,-5,A#/B♭,3,2025-03-17,2kLrFBgVs9BsyNQ6EDc5LH,"UNI/MOTOWN",6B,USUM70744460
184,"Band Of Gold (Single Mix)","Freda Payne",54,106,"northern soul, motown","Pop, R&B","Band Of Gold",1970-00-00,02:58,76,69,6,0,91,0,20,-8,B minor,4,2025-03-17,4o7pdbMDw6XwfXZFCZDoUH,"Edsel",10A,GBBLG7000081
185,"It's A Shame","The Spinners",68,199,"philly soul, motown, soul, northern soul","Pop, R&B, Blues","2nd Time Around (Expanded Edition)",1970-00-00,03:10,37,64,9,0,71,0,10,-12,B,4,2025-03-17,1l1YTy9nJ0trwhsCGcimly,"UNI/MOTOWN",1B,USMO17082642
186,"Sally","Gerry Monroe",11,133,"","","Sally - Pride Of Our Alley",1970-12-15,02:30,51,69,75,0,56,0,30,-7,F,4,2025-03-17,4HlucemONAoDQmSbHLvH1C,"Digitalpressure/Chapter One Music",7B,USDP20404771
187,"Question","The Moody Blues",51,76,"progressive rock, symphonic rock, art rock, blues, baroque pop, psychedelic rock","Rock, Classical, Pop, Blues","A Question Of Balance",1970-08-07,05:44,22,66,2,0,32,0,40,-10,C,4,2025-03-17,4Q27I5G3W14hnYVi45oi2h,"UMC (Universal Music Catalogue)",8B,GBA177000020
188,"(I Know) I'm Losing You - Single Version","Rare Earth",32,100,"motown, acid rock","Rock, Pop, R&B","The Collection",2004-01-01,03:35,43,68,53,0,76,0,30,-10,F#/G♭,4,2025-03-17,6WkSI65IeEjIZenpmsGBqZ,"Spectrum",2B,USMO17000278
189,"Make Me Smile","Chicago",40,125,"soft rock","Rock","Chicago IX: Chicago's Greatest Hits",1975-11-10,03:02,64,70,13,1,78,0,10,-9,D#/E♭,4,2025-03-17,7k0UY4Kabh7SUHXowyfKj7,"Rhino",5B,USRH10904157
190,"Ball Of Confusion (That's What The World Is Today) - Single Version/Mono","The Temptations",50,79,"motown, soul","Pop, R&B, Blues","20th Century Masters: The Millennium Collection: Best Of The Temptations, Vol. 2 - The '70s, '80s, '90s",2000-01-11,04:06,53,74,24,0,86,0,10,-8,F,4,2025-03-17,6SN51pk4UOfKa9Q9DoXEtF,"UNI/MOTOWN",7B,USMO17000526
191,"Ride A White Swan","T. Rex",41,148,"glam rock, proto-punk","Rock","Get It On: The Collection",2011-01-01,02:11,32,46,78,1,83,0,0,-8,C♯/D♭,4,2025-03-17,4JzqDlNhjxxZ3oQcfXhS6q,"A&M",3B,GBCHM0000080
192,"Fire and Rain - 2019 Remaster","James Taylor",75,76,"folk rock, singer-songwriter, soft rock","Folk, Rock","Sweet Baby James (2019 Remaster)",1970-02-01,03:23,60,27,77,1,34,0,0,-17,F,4,2025-03-17,1oht5GevPN9t1T3kG1m1GO,"Rhino/Warner Records",7B,USRH11900597
193,"I'll Say Forever My Love","Jimmy Ruffin",34,104,"motown, northern soul, soul","Pop, R&B, Blues","Ruff 'N Ready",1969-01-01,03:01,55,62,1,0,66,0,30,-7,C,4,2025-03-17,00U45bMLJ8QM1kwT9i6cIL,"UNI/MOTOWN",8B,USMO16882869
194,"Into the Mystic - 2013 Remaster","Van Morrison",77,86,"","","Moondance",1970-02,03:25,61,52,37,0,80,0,10,-10,G#/A♭,4,2025-03-17,3lh3iiiJeiBXHSZw6u0kh6,"Warner Records",4B,USWB11302507
195,"Woodstock","Matthews' Southern Comfort",47,120,"folk rock","Folk, Rock","Later That Same Year",2016-04-01,04:29,60,34,79,18,79,0,10,-15,G minor,4,2025-03-17,7IwFA0HPOBCoQT5qzP0jDN,"Classic Music Vault",6A,uscgj1667941
196,"Love Is Life","Hot Chocolate",21,83,"","","All the Best",2012-04-23,03:38,57,76,7,1,74,0,10,-5,D,4,2025-03-17,7xrrkdFSAc4K5n4mBKstcr,"Parlophone UK",10B,GBAYE7000079
197,"Lay Down - (Candles in the Rain)","Melanie,The Edwin Hawkins Singers",0,92,"","","Melanie - Candles in the Rain",2012-02-25,04:20,64,75,0,0,51,0,0,-8,C,4,2025-03-17,4F8N0PqtYoCsHo9suxI0ph,"2012 Carinco Neue Medien AG",8B,USA371655138
