#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
105,"SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","Amaarae,Kali Uchis,MOLIY",78,110,"alté, afrobeats","R&B, Traditional Music, Electronic, Hip Hop","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",2021-09-16,03:24,87,52,43,0,32,0,10,-8,C♯/D♭ minor,4,2025-03-02,09gysnJpfQ3ublBmJDfcEC,"0207 Def Jam",12A,US23A1540104
106,"Love Tonight (David Guetta Remix Edit)","Shouse,David Guetta",78,126,"edm, dance","Electronic","Love Tonight (David Guetta Remix)",2021-06-11,02:38,62,99,2,36,3,0,10,-4,A#/B♭ minor,4,2025-03-02,2prnn41CblB8B4yWACDljP,"Hell Beach",3A,USA2P2120718
107,"About Damn Time","Lizzo",78,109,"","","Special",2022-07-15,03:11,84,74,10,0,72,0,30,-6,A#/B♭ minor,4,2025-03-02,6HMtHNpW6YPi1hrw9tgF8P,"Nice Life/Atlantic",3A,USAT22203704
108,"First Class","Jack Harlow",78,107,"","","Come Home The Kids Miss You",2022-05-06,02:53,90,58,11,0,33,10,10,-6,F minor,4,2025-03-02,0wHFktze2PHC5jDt3B17DC,"Generation Now/Atlantic",4A,USAT22203024
109,"Calm Down (with Selena Gomez)","Rema,Selena Gomez",78,107,"afrobeats, afrobeat, afropop, afropiano, pop","R&B, Traditional Music, Electronic, Pop","Rave & Roses Ultra",2023-04-27,03:59,80,81,38,0,80,0,10,-5,B,4,2025-03-02,1s7oOCT8vauUh01PbJD6ps,"Mavin Records / Jonzing World",1B,NGA3B2214021
110,"My Universe","Coldplay,BTS",77,105,"k-pop","Pop","My Universe",2021-09-24,03:48,59,70,1,0,44,0,20,-6,A,4,2025-03-02,3FeVmId7tL5YN8B7R3imoM,"Parlophone UK",11B,GBAYE2100952
111,"hot girl bummer","blackbear",77,130,"","","everything means nothing",2020-08-21,03:08,78,56,13,0,69,0,30,-7,F#/G♭ minor,1,2025-03-02,6jRq8gaZhMUyy5RclRPcAf,"Alamo",11A,USUG11902959
112,"3:15 (Breathe)","Russ",77,75,"","","3:15 (Breathe)",2021-05-21,03:04,45,63,59,1,77,10,10,-5,G#/A♭,4,2025-03-02,0dGqP4VickYjtIaB5VOt4H,"Russ My Way Inc",4B,TCAFO2147109
113,"Evergreen (You Didn’t Deserve Me At All)","Omar Apollo",77,82,"bedroom pop","Pop","Ivory",2022-04-08,03:36,70,34,60,1,31,0,10,-10,A,3,2025-03-02,2TktkzfozZifbQhXjT6I33,"Warner Records",11B,USWB12200423
114,"MONTERO (Call Me By Your Name)","Lil Nas X",77,179,"","","MONTERO",2021-09-17,02:17,59,50,29,0,71,20,40,-7,G#/A♭ minor,4,2025-03-02,1SC5rEoYDGUK4NfG82494W,"Columbia",1A,USSM12100531
115,"21 Reasons (feat. Ella Henderson)","Nathan Dawe,Ella Henderson",77,124,"","","21 Reasons (feat. Ella Henderson)",2022-04-29,02:35,62,79,2,0,78,10,0,-4,F#/G♭,4,2025-03-02,1RF02Cf80mTaeNXG2P2boR,"Atlantic Records UK",2B,GBAHS2200261
116,"Paint The Town Red","Doja Cat",77,100,"","","Scarlet",2023-09-20,03:50,86,56,26,0,73,10,10,-8,D minor,4,2025-03-02,56y1jOTK0XSvJzVv9vHQBK,"Kemosabe Records/RCA Records",7A,USRC12300907
117,"abcdefu","GAYLE",77,122,"","","abcdefu",2021-08-13,02:48,70,54,30,0,42,0,30,-6,E,4,2025-03-02,4fouWK6XVHhzl78KzQ1UjL,"Atlantic/Arthouse Records",12B,USAT22103652
118,"Goosebumps - Remix","Travis Scott,HVME",76,125,"rap, slap house","Hip Hop, Electronic","Goosebumps (Remix)",2021-01-15,02:42,84,59,42,0,81,0,10,-8,C♯/D♭,4,2025-03-02,5uEYRdEIh9Bo4fpjDd4Na9,"Cactus Jack/Epic",3B,USSM12100202
119,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X,Jack Harlow",76,150,"","","MONTERO",2021-09-17,03:32,74,69,2,0,89,0,0,-7,A#/B♭ minor,4,2025-03-02,5Z9KJZvQzH6PFmb8SNkxuk,"Columbia",3A,USSM12104539
120,"Meet Me At Our Spot","THE ANXIETY,WILLOW,Tyler Cole",76,95,"","","THE ANXIETY",2020-03-13,02:42,77,47,2,0,40,0,0,-8,D,4,2025-03-02,07MDkzWARZaLEdKxo6yArG,"MSFTSMusic / Roc Nation Records, LLC",10B,QMJMT2002693
121,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry,Jax Jones,Charli xcx,Saweetie",76,124,"dance pop, hyperpop, art pop, ","Pop, Electronic","OUT OUT (feat. Charli XCX & Saweetie)",2021-08-13,02:42,79,83,2,1,80,0,0,-4,G#/A♭,4,2025-03-02,6Dy1jexKYriXAVG6evyUTJ,"Atlantic Records UK",4B,UK4ZF2100518
122,"Bam Bam (feat. Ed Sheeran)","Camila Cabello,Ed Sheeran",76,95,"soft pop","Pop","Bam Bam (feat. Ed Sheeran)",2022-03-04,03:26,76,70,18,0,96,0,30,-6,G#/A♭,4,2025-03-02,0QBzMgT7NIeoCYy3sJCof1,"Epic",4B,USSM12200047
123,"Bad Habit","Steve Lacy",76,169,"","","Bad Habit",2022-06-29,03:52,69,51,63,0,69,0,30,-7,C♯/D♭,4,2025-03-02,5CM4UuQ9Gnd6K2YyKGPMoK,"L-M Records/RCA Records",3B,USRC12201440
124,"How You Like That","BLACKPINK",75,130,"k-pop","Pop","THE ALBUM",2020-10-02,03:02,81,76,5,0,34,0,0,-5,B,4,2025-03-02,4SFknyjLcyTLJFPKD2m96o,"YG Entertainment/Interscope Records",1B,KRA402000111
125,"Boy's a liar Pt. 2","PinkPantheress,Ice Spice",75,133,"bedroom pop, ","Pop","Boy's a liar Pt. 2",2023-02-03,02:11,70,81,25,0,86,0,20,-8,F,4,2025-03-02,6AQbmUe0Qwf5PZnt4HmTXv,"Warner Records",7B,GBAYE2300015
126,"Blueberry Faygo","Lil Mosey",75,99,"melodic rap","Hip Hop","Certified Hitmaker",2020-02-06,02:42,77,55,21,0,35,0,10,-8,C,4,2025-03-02,22LAwLoDA5b4AaGSkg6bKW,"Mogul Vision/Interscope Records",8B,USUM72001714
127,"DESPECHÁ","ROSALÍA",75,130,"latin","Latin","MOTOMAMI +",2022-09-09,02:36,91,62,15,0,77,0,0,-7,G,4,2025-03-02,53tfEupEzQRtVFOeZvk7xq,"Columbia",9B,USSM12207207
128,"MONEY","LISA",75,140,"k-pop","Pop","LALISA",2021-09-10,02:48,83,55,16,0,40,20,10,-10,C♯/D♭ minor,4,2025-03-02,7hU3IHwjX150XLoTVmjD0q,"YG Entertainment/Interscope Records",12A,KRA402100099
129,"Green Green Grass","George Ezra",75,113,"","","Gold Rush Kid",2022-06-10,02:47,69,74,7,0,80,0,10,-4,G#/A♭,4,2025-03-02,4N5s8lPTsjI9EGP7K4SXzB,"Columbia",4B,GBARL2200008
130,"Life Goes On","Oliver Tree",75,80,"","","Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",2021-05-28,02:41,70,49,19,0,57,0,10,-5,C,4,2025-03-02,0eu4C55hL6x29mmeAjytzC,"Atlantic Records",8B,USAT22007153
131,"Essence (feat. Tems)","Wizkid,Tems",75,104,"afrobeats, afrobeat, afropop, azonto, afroswing, afropiano, alté","R&B, Traditional Music, Electronic, Pop, Hip Hop","Made In Lagos",2020-10-29,04:08,85,71,3,0,60,10,60,-6,C,4,2025-03-02,5FG7Tl93LdH117jEKYl3Cm,"Starboy/RCA Records",8B,USRC12003059
132,"Oh My God","Adele",75,88,"soft pop","Pop","30",2021-11-19,03:45,53,73,9,0,55,0,0,-4,C♯/D♭,4,2025-03-02,3Kkjo3cT83cw09VJyrLNwX,"Columbia",3B,USSM12105973
133,"Boyfriend","Dove Cameron",75,180,"","","Boyfriend",2022-02-11,02:33,35,61,23,0,23,0,10,-7,G minor,3,2025-03-02,59CfNbkERJ3NoTXDvoURjj,"Disruptor Records/Columbia",6A,USQX92200693
134,"Heaven","Niall Horan",74,92,"","","The Show",2023-06-09,03:06,57,76,7,0,70,0,30,-3,F,4,2025-03-02,5FQ77Cl1ndljtwwImdtjMy,"Capitol Records",7B,USUG12300779
135,"Tusa","KAROL G,Nicki Minaj",74,101,"reggaeton, latin, urbano latino, ","Latin","KG0516",2021-03-26,03:21,80,70,31,0,61,20,0,-3,D,4,2025-03-02,0dKg2vGC1hFqcK5LGTaKzX,"UMLE - Latino",10B,USUM71921183
136,"WHATS POPPIN","Jack Harlow",74,145,"","","Sweet Action",2020-03-13,02:19,92,60,2,0,83,20,20,-7,B minor,4,2025-03-02,1jaTQ3nqY3oAAYyCTbIvnM,"Generation Now/Atlantic",10A,USAT22000162
137,"KU LO SA - A COLORS SHOW","Oxlade",74,93,"afrobeats, afrobeat, afropop, alté, afro soul, afroswing, afropiano","R&B, Traditional Music, Electronic, Pop, Hip Hop","KU LO SA - A COLORS SHOW",2022-06-10,02:27,65,66,31,0,79,0,20,-6,A#/B♭ minor,4,2025-03-02,2WigMwGJysIh9fRnSJvpjn,"Troniq Inc",3A,QMEU32209358
138,"Speed Drive (From Barbie The Album)","Charli xcx",73,174,"hyperpop, art pop","Pop, Electronic","Speed Drive (From Barbie The Album)",2023-06-29,01:57,65,88,0,9,79,0,0,-6,C,4,2025-03-02,5VxmI3IdgAxWVvUnJoLuY2,"Atlantic Records",8B,USAT22306163
139,"Control","Zoe Wees",73,114,"","","Control",2020-03-13,03:50,60,47,64,0,7,0,10,-5,E,4,2025-03-02,50Td3qilgs8BLtv8mHyT1t,"Valeria Music",12B,GB2DY2000093
140,"Rush","Ayra Starr",72,100,"afrobeats, afrobeat, afropop, afropiano, afro soul","R&B, Traditional Music, Electronic, Pop","Rush",2022-09-16,03:05,79,50,4,0,38,0,10,-8,C♯/D♭,4,2025-03-02,1rrqJ9QkOBYJlsZgqqwxgB,"Mavin Records",3B,NGA3B2216004
141,"Run","OneRepublic",72,117,"soft pop","Pop","Run",2021-05-05,02:49,68,72,33,0,67,0,10,-8,B minor,4,2025-03-02,2UbVnbE5FH6008mAm6Mmgw,"Mosley Music/Interscope Records",10A,USUM72004315
142,"Blame Brett","The Beaches",72,156,"","","Blame My Ex",2023-09-15,02:57,47,87,1,0,79,0,30,-3,C♯/D♭ minor,4,2025-03-02,6twjuBZfRJIZnoHrghzWLk,"The Beaches",12A,QM6MZ2391881
143,"If We Ever Broke Up","Mae Stephens",72,116,"","","If We Ever Broke Up",2023-02-10,02:22,90,73,59,0,94,0,0,-4,G,4,2025-03-02,6maTPqynTmrkWIralgGaoP,"EMI",9B,GBUM72300969
144,"Players","Coi Leray",72,105,"","","Players",2022-11-30,02:19,95,51,3,0,60,10,0,-6,F#/G♭ minor,4,2025-03-02,6UN73IYd0hZxLi8wFPMQij,"Uptown / Republic Records",11A,USUM72222387
145,"Heartbreak Anniversary","GIVĒON",72,130,"r&b","R&B","Heartbreak Anniversary",2020-02-21,03:16,62,46,56,0,59,0,10,-9,C,4,2025-03-02,2QfznFotJNZmnIEYFdzE5T,"Epic/Not So Fast",8B,USSM12000998
146,"The Motto","Tiësto,Ava Max",71,118,"edm, trance, big room, house, dance, ","Electronic","DRIVE",2023-04-21,02:44,75,76,3,0,46,0,0,-5,G minor,4,2025-03-02,3j11iDncb7ZeDMw7lFucqM,"Atlantic Records",6A,CYA112001070
147,"Build a Bitch","Bella Poarch",71,103,"","","Build a Bitch",2021-05-14,02:02,86,46,22,0,87,0,30,-7,D#/E♭,4,2025-03-02,7BoobGhD4x5K96Me0hqC8Q,"Warner Records",5B,USWB12101016
148,"Wonder","Shawn Mendes",71,140,"","","Wonder",2020-10-02,02:52,33,64,13,0,13,0,10,-5,C♯/D♭ minor,4,2025-03-02,5KCbr5ndeby4y4ggthdiAb,"Shawn Mendes LP4-5 PS/ Island",12A,USUM72018522
149,"Rover (feat. DTG)","S1mba,DTG",70,63,"afroswing","Hip Hop, R&B","Rover (feat. DTG)",2020-03-04,02:47,61,62,50,0,80,20,20,-7,B minor,5,2025-03-02,4slSrbTK1sNK4I1mDYEthf,"Parlophone UK",10A,GBCUW1900128
150,"Supalonely","BENEE,Gus Dapperton",69,129,"bedroom pop","Pop","STELLA & STEVE",2019-11-15,03:43,86,63,30,0,82,0,10,-5,G,4,2025-03-02,4nK5YrxbMGZstTLbvj6Gxw,"Republic Records",9B,USUM71922597
