#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
95,"Stay The Night - Featuring Hayley Williams Of Paramore","Zedd,Hayley Williams",1,128,"edm, art pop","Pop, Electronic","Clarity (Deluxe)",2012-00-00,03:37,60,74,12,0,51,0,0,-3,G#/A♭,4,2020-09-24,1o4XQ7tYJrDxgEpJufbOI8,"Universal Music Group",4B,USUM71311478
96,"Ease My Mind (feat. Niki and the Dove) - Jai Wolf Remix","Skrillex,Niki & The Dove,Jai Wolf",37,150,"dubstep, edm, electro, electronic, ","Electronic","Ease My Mind v Ragga Bomb Remixes",2014-11-24,04:54,40,90,0,0,34,10,0,-3,C♯/D♭ minor,4,2020-09-24,6hMnzCnLs4rvlqUVWdTRIk,"Big Beat Records/OWSLA",12A,USAT21404399
97,"Under Control (feat. Hurts)","Calvin Harris,Alesso,Hurts",77,126,"edm, ","Electronic","Motion",2014-10-31,03:04,54,92,13,0,51,0,10,-3,G#/A♭,4,2020-09-24,4J7CKHCF3mdL4diUsmW8lq,"Columbia",4B,GBARL1301271
98,"Body Talk - Bakermat Remix","Foxes",41,120,"","","Body Talk (Remixes)",2015-07-24,03:46,74,61,3,0,95,0,0,-6,C minor,4,2020-09-24,5aCMdgDVihQ4TdNwB8Mzvx,"Sign Of The Times Records",5A,GBARL1500598
99,"Find Our Way (feat. klei)","Midnight Kids,klei",45,115,"melodic bass, future bass, ","Electronic","Find Our Way (feat. klei)",2018-10-01,03:26,53,61,28,0,36,0,10,-5,B,4,2020-09-24,3inV9bxfPe0tv2GrTkEI5R,"RCA Records Label",1B,QZDA51826194
100,"Clarity","Zedd,Foxes",2,128,"edm, ","Electronic","Clarity",2012-01-01,04:31,52,78,4,0,19,0,0,-3,G#/A♭,4,2020-09-24,0VGrgE7GbWaINRnh1bR4k9,"Universal Music Group",4B,USUM71210662
101,"Into The Fire","VINAI,Anjulie",0,105,"melbourne bounce, slap house, big room, ","Electronic","Into The Fire",2016-05-13,02:44,64,82,1,0,15,0,30,-4,D,4,2020-09-24,1c8xBY8BNWc0mK2HRs9C1m,"Spinnin' Records",10B,NLZ541600406
102,"Sexy Bitch (feat. Akon)","David Guetta,Akon",4,130,"edm, dance, ","Electronic","One More Love",2010-11-22,03:15,81,63,8,0,80,0,10,-5,B minor,4,2020-09-24,1B3t5xC2jzTgjDOwawchu8,"Parlophone France",10A,FRZID0900500
103,"Crawl Outta Love","ILLENIUM,Annika Wells",8,84,"melodic bass, future bass, edm","Electronic","Crawl Outta Love",2017-08-07,04:02,38,72,18,0,17,0,0,-3,G,4,2020-09-24,6vWk151OrbHfKe4D6Z6tdV,"Seeking Blue",9B,CAR071600435
104,"Another Day","Dabin,Outwild,Nevve",0,120,"melodic bass, future bass, edm, chillstep","Electronic","Another Day",2019-03-08,03:02,60,70,2,0,41,0,10,-5,F,4,2020-09-24,6jcy8ioaxqYh9tGHvOOctm,"Seeking Blue",7B,USA2P1914476
105,"On the Dancefloor","NOOMA",27,128,"slap house, big room","Electronic","On the Dancefloor",2020-08-28,02:49,66,86,1,0,25,10,10,-6,B minor,4,2020-09-24,4YtdqKnBkc06oDZ9jrPupM,"Generation Smash",10A,BEIW12000306
106,"Working For It","ZHU,Skrillex,THEY.",63,100,"edm, dubstep, electro, electronic, ","Electronic","GENERATIONWHY",2016-07-29,03:51,78,72,10,1,50,0,20,-7,F minor,4,2020-09-24,2HJQcyUpmUuvzS5vBAICIc,"Columbia",4A,USSM11506931
107,"ili","TroyBoi",51,174,"edm trap","Electronic, Hip Hop","Left Is Right",2017-08-25,04:05,63,59,6,0,77,10,40,-7,A,4,2020-09-24,59QmjU5K8XQTfj9JjFNb4Z,"T Dot Music / Sunset Entertainment Group",11B,USLD91710637
108,"Shot Me Down (feat. Skylar Grey) - Radio Edit","David Guetta,Skylar Grey",61,192,"edm, dance, ","Electronic","Listen",2014-11-10,03:11,35,77,6,3,4,0,10,-4,F minor,3,2020-09-24,6qVXkG01rBYGfxIndGOQ3z,"Parlophone (France)",4A,GB28K1400001
109,"Promesses - Radio Edit","Tchami,Kaleem Taylor",0,124,"future house, bass house, g-house, house, ","Electronic","Promesses",2015-01-04,02:39,72,78,1,1,51,0,10,-7,C minor,4,2020-09-24,2gjkU65JcSkf15bzQkj8Je,"Ministry of Sound Recordings Ltd",5A,GBCEN1401100
110,"Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix","Lana Del Rey,Cedric Gervais",4,126,"edm","Electronic","Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix)",2013-02-01,03:34,57,81,1,0,11,0,10,-6,C♯/D♭ minor,4,2020-09-24,6D5pfooPP6hi99RaXjkDsP,"Universal Music Group",12A,GBUM71304610
111,"You Make Me","Avicii",2,125,"edm","Electronic","True",2013-01-01,03:53,59,73,0,1,50,0,10,-5,F#/G♭,4,2020-09-24,7HC3sppue0re7HPfo5zscF,"Universal Music Group",2B,CH3131340083
112,"Written In Reverse","Tiësto,Hardwell,Matthew Koma",46,130,"edm, trance, big room, house, dance, progressive house, electronica, ","Electronic","A Town Called Paradise",2014-06-13,04:28,47,77,0,0,27,0,0,-3,C♯/D♭ minor,4,2020-09-24,6YYlDwGwQvWIePrUk42Pxi,"Universal Music, a division of Universal International Music BV",12A,CYA111400037
113,"Line Of Sight","ODESZA,WYNNE,Mansionair",40,180,"chillwave, chillstep, ","Electronic","Line Of Sight",2017-04-25,03:56,41,73,4,0,17,10,10,-6,G#/A♭,4,2020-09-24,2IUHcSxFPDKLRVgjXxvKjl,"Counter Records",4B,GBCFB1700081
114,"Exploration Of Space","Cosmic Gate",50,138,"trance, progressive trance","Electronic","The World Of Trance (40 Biggest Trance Hits Ever) - Armada Music",2015-09-25,03:36,63,91,3,68,32,0,0,-8,A minor,4,2020-09-24,3SBvSdQhQiC0Z07A9Be02F,"Armada Music Albums",8A,NLF711302722
115,"Boom (feat. MOTi, TY Dolla $ign, Wizkid & Kranium)","Major Lazer,Kranium,MOTi,Ty Dolla $ign,Wizkid",0,100,"moombahton, dancehall, soca, afrobeats, afroswing, big room, future house, edm, afrobeat, afropop, azonto, afropiano","R&B, Traditional Music, Electronic, Pop, Hip Hop, Reggae, Latin","Peace Is The Mission: Extended",2015-06-01,03:06,70,78,0,0,66,10,40,-4,G minor,4,2020-09-24,3ghPeGA7IkGIZsrIKw9wbi,"Because Music",6A,QMUY41500191
116,"Gemini (feat. George Maple)","What So Not,George Maple",58,146,"future bass, ","Electronic","Gemini (feat. George Maple)",2015-04-03,04:30,49,69,23,12,19,0,10,-7,G minor,4,2020-09-24,6sjtHq6EueMR7otphregK5,"Sweat It Out",6A,AUDCB1300465
117,"Firestone","Kygo,Conrad Sewell",4,113,"tropical house, ","Electronic","Firestone",2015-06-24,04:33,49,65,41,0,39,0,0,-7,B minor,4,2020-09-24,2sNvitW3TxiTeC9xT9f2ZZ,"Kygo",10A,SEBGA1400887
118,"Trampoline - Jauz Remix","SHAED,Jauz",58,127,"bass house, edm, future house, dubstep, electro house, bassline","Electronic","Trampoline (Jauz Remix)",2019-05-21,03:56,49,61,17,0,12,0,0,-7,G minor,4,2020-09-24,68Rnp6Cev6ESnEwlpQI2Ll,"Photo Finish Records",6A,QZ47A1900201
119,"Best Day Of My Life - Gazzo Remix","American Authors",1,125,"","","Best Day Of My Life (Gazzo Remix)",2014-01-01,03:17,63,97,1,0,44,0,20,-2,B minor,4,2020-09-24,1eiXLANaZCSKIfDmwTorg5,"Universal Music Group",10A,USUM71402057
120,"Inside Out","The Chainsmokers,Charlee",56,144,"","","Inside Out",2016-04-01,03:53,55,65,0,0,12,0,10,-6,G minor,4,2020-09-24,7sG2bWi2eDtvX9vX8yC1Gn,"Disruptor Records/Columbia",6A,USQX91600467
121,"American Boy - Brooks Remix","Estelle,Kanye West,Brooks",0,128,"rap, future house, edm","Electronic, Hip Hop","American Boy (Brooks Remix)",2019-06-14,03:20,61,76,10,0,53,10,20,-5,F minor,4,2020-09-24,6B2NRQjtSOtqi67d72r5cx,"Woah Dad!",4A,SENAA1900301
122,"Freefall","Armin van Buuren,BullySongs",37,131,"trance, progressive trance, progressive house, electronica, edm, ","Electronic","Freefall",2016-04-29,03:01,55,72,1,0,13,0,30,-5,D,4,2020-09-24,2w7gJ0iMdbISnqqSuHgUr4,"Armada Music",10B,NLF711602452
123,"Call On Me - Radio Edit","Eric Prydz",2,126,"","","Call On Me",2004-09-13,02:51,60,84,0,0,45,30,80,-7,A#/B♭,4,2020-09-24,3uLSUZEmTY50H6Kw17lpfW,"Data Records",6B,GBCEN0400130
124,"Senses (William Black Remix)","Prismo,William Black",0,145,"future bass, melodic bass, edm","Electronic","Contact - EP",2016-09-21,03:30,60,69,20,12,18,0,10,-8,G#/A♭,4,2020-09-24,7olq1ySJU0pSghGyBj5yTK,"Artist Intelligence Agency",4B,QMWZB1610152
125,"Thinking About You (feat. Ayah Marar)","Calvin Harris,Ayah Marar",73,128,"edm, drum and bass","Electronic","18 Months",2012-10-29,04:07,73,87,0,0,75,0,10,-4,C minor,4,2020-09-24,1KtD0xaLAikgIt5tPbteZQ,"Columbia",5A,GBARL1201396
126,"All My Love","Major Lazer,Ariana Grande",0,115,"moombahton, pop","Electronic, Latin, Pop","The Hunger Games: Mockingjay PT. 1 (Original Motion Picture Soundtrack)",2014-11-19,03:32,66,81,1,0,33,0,20,-5,F,4,2020-09-24,2aLxMfdvN4XzMn0KkhMrBd,"Hunger Games 3/Mockingjay",7B,USUG11401744
127,"Sex","Cheat Codes,Kris Kross Amsterdam",47,105,"","","Sex",2016-04-26,03:48,60,69,0,0,19,10,10,-6,C,4,2020-09-24,0PX0Ku0gmYIUcIDRO23x8B,"Parlophone UK",8B,NLZ541600026
128,"Run The Trap","Fluffy,Slim Spitta",16,150,"","","Run The Trap",2020-08-28,03:31,71,62,13,0,62,20,0,-8,B,4,2020-09-24,1rbxVNmplWeGQhuzAalWcx,"Fluffy",1B,QM42K1976023
129,"Roses","The Chainsmokers,ROZES",83,100,"","","Roses",2015-06-16,03:46,71,80,4,0,34,0,30,-7,E,4,2020-09-24,3vv9phIu6Y1vX3jcqaGz5Z,"Disruptor Records/Columbia",12B,USQX91500801
130,"Like Home - Radio Edit","Nicky Romero,NERVO",0,128,"big room, edm, electro house, progressive house, house","Electronic","Like Home",2013-02-08,03:20,57,89,11,0,23,0,30,-3,D minor,4,2020-09-24,5sdWg2COgyTH7tdIN6rGWU,"Sirup Music",7A,NLUW21200023
131,"Together","Martin Garrix,Matisse & Sadko",50,128,"edm, electronica, progressive house, big room","Electronic","Seven",2016-10-28,03:41,51,73,7,0,20,0,20,-5,C♯/D♭,4,2020-09-24,6nLctpnQJiPTxkaSgbPKiw,"Epic Amsterdam",3B,NLM5S1600013
132,"Gold","Dash Berlin,Dbstf,Jake Reese,Waka Flocka Flame,DJ Whoo Kid",34,150,"trance, big room, electronica, edm, ","Electronic","Gold",2016-06-10,03:28,66,64,4,0,40,0,20,-6,C minor,4,2020-09-24,6Nz1EtYQgzExHSjQyvFfab,"Armada Music",5A,NLF711602215
133,"Easy - Radio Edit","Mat Zo,Porter Robinson",0,128,"trance, progressive house, progressive trance, electro house, edm, electronic","Electronic","Easy",2013-01-01,03:32,50,88,1,0,34,0,10,-5,D,4,2020-09-24,0gZIZEp3CS9wQuKuH7pwSp,"Universal Music Division Capitol Music France",10B,GBCEN1201498
134,"Can't Let Go","Leroy Styles,Neil Ormandy",0,98,"","","Can't Let Go",2016-06-03,03:01,79,53,7,0,46,0,10,-8,G,4,2020-09-24,3OTnjiRi94igH69eQqmCo5,"SOURCE",9B,NLZ541600391
135,"For You (feat. Melissa Hayes)","Said The Sky,Melissa Hayes",34,140,"melodic bass, future bass, edm, chillstep, ","Electronic","For You (feat. Melissa Hayes)",2015-07-30,03:58,58,87,11,0,31,10,30,-5,C,4,2020-09-24,6rFjVx5ZCr4Si9f41TkF4F,"Said The Sky",8B,GB-SMU-22-52295
136,"You Know You Like It","DJ Snake,AlunaGeorge",77,196,"","","You Know You Like It",2014-10-14,04:07,41,73,1,0,25,10,30,-5,F minor,4,2020-09-24,57kR5SniQIbsbVoIjjOUDa,"Universal-Island Records Ltd.",4A,USUM71414293
137,"Don't Let Me Down - Illenium Remix","The Chainsmokers,Daya,ILLENIUM",64,80,"melodic bass, future bass, edm","Electronic","Don't Let Me Down (Remixes)",2016-05-27,03:38,43,66,8,18,36,0,10,-4,B,4,2020-09-24,15BlympuVSfZFROojEMY2M,"Disruptor Records/Columbia",1B,USQX91601626
138,"Sway - Chainsmokers Remix","Anna of the North",51,105,"","","Sway (Chainsmokers Remix)",2014-10-07,03:00,67,80,6,1,44,0,10,-6,D,4,2020-09-24,08qjPXZBdEyif5PxU2AY9S,"Honeymoon / +1 Records",10B,USLGZ1400028
139,"High You Are - Branchez Remix","What So Not",0,137,"future bass","Electronic","High You Are (Remixes)",2013-10-15,03:33,69,86,6,11,41,0,0,-6,A#/B♭,4,2020-09-24,7xtDbIcvKaFDRnS02wM1wr,"OWSLA",6B,USA2P1375923
140,"Drop That Low (When I Dip)","Tujamo",2,126,"","","Drop That Low (When I Dip)",2016-04-01,02:39,58,90,1,84,10,30,10,-4,F minor,4,2020-09-24,48kF7W23OIcVBsNY5UesuQ,"Spinnin' Records",4A,NLZ541501187
141,"Kids - Seeb Remix","OneRepublic,Seeb",0,102,"soft pop, ","Pop","Kids (Seeb Remix)",2016-11-18,03:15,64,86,12,0,51,0,0,-3,D,4,2020-09-24,1F9ATzR6eLrTXHxjTVKF6K,"Universal Music Group",10B,USUM71615074
142,"Freedom","AFROJACK,D-wayne,Jack McManus",35,128,"edm, big room, ","Electronic","Forget The World (Deluxe)",2014-01-01,04:03,62,84,9,8,19,0,10,-5,F,4,2020-09-24,4kkXQDTjiLBgX4vlkLXhDW,"Wall Recordings",7B,CYA221400019
143,"Darling (feat. Missio)","Said The Sky,Missio",37,159,"melodic bass, future bass, edm, chillstep, ","Electronic","Darling (feat. Missio)",2015-09-17,03:58,28,87,32,0,28,50,30,-5,G minor,4,2020-09-24,5CrxyHP494lmFlLCOdiva8,"Said The Sky",6A,GB-SMU-22-03710
144,"I'd Love To Change The World - Matstubs Remix","Jetta,Matstubs",1,140,"","","I'd Love To Change The World (Matstubs Remix)",2015-12-18,03:09,42,81,8,1,19,10,0,-5,E minor,4,2020-09-24,41oWiFvBdeS6srKVl20hmt,"Universal Music Group",9A,USUM71519186
145,"How Deep Is Your Love","Calvin Harris,Disciples",80,122,"edm, house","Electronic","How Deep Is Your Love",2015-07-17,03:32,74,87,4,0,34,0,30,-4,B minor,4,2020-09-24,22mek4IiqubGD9ctzxc69s,"Columbia",10A,GBARL1500704
146,"How You Love Me","3LAU,Bright Lights",49,128,"edm, ","Electronic","How You Love Me",2014-01-01,03:30,50,79,18,0,29,0,30,-4,C♯/D♭,4,2020-09-24,0A1y3d5O3SDvXaQ8snkmOf,"Universal-Island Records Ltd.",3B,GBUM71401448
147,"Falling (Whethan Redo)","Opia,Whethan",0,93,"","","Falling (Whethan Redo)",2016-04-29,03:09,77,47,1,1,54,10,0,-6,G#/A♭ minor,4,2020-09-24,4DWAQLUA3lF3Ozcqni5UY9,"Opia",1A,TCACO1601568
148,"All You Need Is Love","Avicii",0,125,"edm","Electronic","True",2013-09-13,06:21,77,43,4,2,45,0,0,-5,F#/G♭,4,2020-09-24,1dHYpFcwP21Y1YCWmhhHrs,"Universal Music AB",2B,CH3131340105
149,"Afterhours feat. Diplo & Nina Sky","TroyBoi,Diplo,Nina Sky",56,91,"edm trap, moombahton, ","Electronic, Hip Hop, Latin","Afterhours feat. Diplo & Nina Sky",2015-09-18,04:35,74,83,9,0,36,0,0,-4,C♯/D♭,4,2020-09-24,1gV0hgMNdpSWeW7ZjSUKnX,"Mad Decent",3B,USZ4V1500152
150,"Illuminate","AFROJACK,Matthew Koma",0,128,"edm, big room, ","Electronic","Forget The World (Deluxe)",2014-01-01,04:37,59,83,18,0,51,0,10,-4,B,4,2020-09-24,7IvHLBFvLKLvgp9ayEGxGl,"Universal Music Group",1B,CYA221400017
151,"Fast Car","Jonas Blue,Dakota",5,114,"tropical house, ","Electronic","Fast Car",2015-12-04,03:32,46,59,45,0,58,0,30,-7,A,4,2020-09-24,6OZh916QF8XNunWaP97WEZ,"Universal Music Group",11B,GBUM71507621
152,"Dancing In My Head","Eric Turner,Avicii",43,125,"edm","Electronic","Dancing In My Head (Tom Hangs Remix)",2012-01-01,03:16,52,72,1,0,23,0,10,-5,E,4,2020-09-24,6iYQ7v2bpK2kSRZbRfmTRE,"Capitol Records",12B,USCA21202334
153,"Forever","Martin Garrix,Matisse & Sadko",56,128,"edm, electronica, progressive house, big room","Electronic","Forever",2017-10-20,03:38,45,90,3,6,22,0,10,-4,G#/A♭ minor,4,2020-09-24,5EwwwdsQfKI8ZnFG93j5Zu,"Epic Amsterdam",1A,NLM5S1600120
154,"Free (with Drew Love) - Party Favor Remix","Louis The Child,Party Favor,Drew Love",36,128,"edm trap, ","Electronic, Hip Hop","Free (with Drew Love) [Party Favor Remix]",2020-05-29,04:18,28,85,0,0,17,0,0,-5,G#/A♭,4,2020-09-24,5H5vK2EzkPoCsoYTXbkU90,"Louis The Child / Interscope",4B,USUM72011068
155,"Runaway (U & I)","Galantis",63,126,"","","Pharmacy",2015-06-05,03:47,51,81,1,0,38,0,0,-4,C♯/D♭,4,2020-09-24,6Awg3vdlBZnLnVWBcyG0vW,"Big Beat Records/Atlantic",3B,USAT21404265
156,"Say It - Illenium Remix","Flume,Tove Lo,ILLENIUM",0,150,"future bass, melodic bass, edm","Electronic","Say It (Illenium Remix)",2017-01-13,04:27,48,77,3,0,43,0,10,-4,F#/G♭,4,2020-09-24,13z7W3kTIJNH2JBk3EVNoA,"Future Classic",2B,AUFF01700000
157,"Koala - Radio Edit","Oliver Heldens",52,128,"future house, house","Electronic","Koala (Radio Edit) [feat. KStewart]",2014-11-07,03:15,63,90,5,0,57,10,50,-3,D#/E♭ minor,4,2020-09-24,2LsKvF1f5PVm18UZgQrwml,"FFRR",2A,NLZ541400617
158,"Bounce (feat. Kelis) - Radio Edit","Calvin Harris,Kelis",39,128,"edm, ","Electronic","Bounce",2011-06-12,03:42,78,96,4,21,76,0,60,-2,A minor,4,2020-09-24,7qCsypEBairW1WF0pgu92o,"Columbia",8A,GBARL1100468
159,"On My Mind - Radio Edit","Don Diablo",1,126,"future house, edm","Electronic","On My Mind",2015-08-10,03:06,58,94,1,81,27,0,40,-2,F minor,4,2020-09-24,2toRTtkHZ70ZvKHQcemRv2,"Spinnin' Records",4A,NLZ541500463
160,"Can't Stop Playing (Makes Me High) - Oliver Heldens Vocal Edit","DR. KUCHO!,Gregor Salto,Ane Brun,Oliver Heldens",0,125,"future house, latin house, tribal house, house","Electronic, Latin","Can’t Stop Playing (Makes Me High) (Oliver Heldens Vocal Edit)",2015-04-12,02:37,71,90,9,0,75,0,10,-5,F#/G♭,4,2020-09-24,03a5Tg0MpG0zeQ4NsIblRF,"Ministry of Sound Recordings Ltd",2B,GBCEN1401469
161,"Game Over","Martin Garrix,LOOPERS",46,128,"edm, electronica, progressive house, bass house, future house, big room","Electronic","Game Over",2018-04-20,02:35,61,94,0,14,40,0,40,-3,C♯/D♭,4,2020-09-24,5Zpe48RJ5Vs1YuFRodYdeS,"Epic Amsterdam",3B,NLM5S1800198
162,"Insomnia","Audien,Parson James",39,128,"edm, progressive house, ","Electronic","Insomnia",2015-03-03,03:34,62,84,14,0,53,0,10,-2,D#/E♭ minor,4,2020-09-24,2f4aFQQtbJ5EciN4pCC63S,"Astralwerks (ASW)",2A,USUM71501700
163,"Universe - Radio Edit","Don Diablo,Emeni",0,126,"future house, edm, ","Electronic","Past.Present.Future.",2017-02-06,02:59,58,98,0,2,26,10,30,-3,E minor,4,2020-09-24,7E53o40n7QTYzmMI3HBh5t,"HEXAGON",9A,NLZ541500229
164,"Wonder - Dnmo Remix","MOONZz,DNMO",22,130,"drum and bass","Electronic","Wonder (Dnmo Remix)",2016-10-20,03:46,71,69,2,0,35,0,10,-6,A minor,4,2020-09-24,48uJGUe5doscHd5XORmwPC,"MOONZz",8A,UST8K1677870
165,"The Nights","Avicii",40,126,"edm","Electronic","Stories",2015-10-02,02:56,53,84,2,0,65,0,20,-5,F#/G♭,4,2020-09-24,0QjpQP1w7apeMXzioL8sqN,"Universal Music AB",2B,CH3131340464
166,"Superstar","Said The Sky,Dabin,Linn",0,135,"melodic bass, future bass, edm, chillstep, ","Electronic","Superstar",2018-06-22,03:26,62,72,7,0,42,0,0,-6,F,4,2020-09-24,5nzcrrZF7UUCPRa8YsdOb3,"Seeking Blue",7B,USA2P1836881
167,"Tsunami","DVBBS,Borgeous",1,128,"edm, big room, electronica","Electronic","Tsunami",2013-10-08,03:56,69,84,5,64,27,0,0,-5,E minor,4,2020-09-24,2xMS1khdU5FHX1KEiNTVdi,"disco:wax",9A,NLWV71300021
168,"Heaven","Avicii",70,122,"edm","Electronic","TIM",2019-06-06,04:37,59,87,7,1,52,0,10,-6,A,4,2020-09-24,0vrmHPfoBadXVr2n0m1aqZ,"Universal Music AB",11B,SE5R71900203
169,"You & Me - Flume Remix","Disclosure,Eliza Doolittle,Flume",64,75,"house, future bass","Electronic","Settle (The Remixes)",2013-06-11,04:42,59,39,38,0,25,0,10,-7,A#/B♭ minor,4,2020-09-24,1snNAXmmPXCn0dkF9DaPWw,"Universal-Island Records Ltd.",3A,GBUM71303827
170,"A Little More (feat. Sansa)","Kaskade,John Dahlbäck,Sansa",41,128,"edm, progressive house, melodic house, melodic techno","Electronic","Automatic",2015-09-25,03:53,43,74,1,0,22,0,10,-5,B minor,4,2020-09-24,6SKkN6yuQFnzMEHMQR3sWw,"Warner Records/Arkade",10A,USWB11508774
171,"Wake Me Up","Avicii",17,124,"edm","Electronic","True",2013-09-13,04:07,53,78,0,0,64,0,10,-6,D,4,2020-09-24,4h8VwCb1MTGoLKueQ1WgbD,"Universal Music AB",10B,SEUM71301326
172,"Fade Into Darkness - Vocal Radio Mix","Avicii",2,126,"edm","Electronic","Fade Into Darkness",2011-01-01,03:18,56,89,1,0,77,0,10,-4,F#/G♭,4,2020-09-24,0utR47mwVxzobWJqPIgEl2,"Universal Music Group",2B,CH3131140001
173,"Divine Sorrow","Wyclef Jean,Avicii",0,130,"edm","Electronic","Divine Sorrow",2014-11-24,04:38,55,61,3,0,41,0,10,-4,C,4,2020-09-24,2h9DxDhkLPpYiEdBtpLykG,"PRMD Music",8B,CHB701400002
174,"Rise N Shine (feat. Poo Bear) - Justice Skolnik Remix","Eva Shaw,Poo Bear,Justice Skolnik",0,105,"big room, ","Electronic","Rise N Shine (feat. Poo Bear) [Justice Skolnik Remix]",2017-01-13,03:07,73,72,1,0,36,0,10,-8,F#/G♭ minor,4,2020-09-24,7IRQUCarlAan7Wnmm6zpTS,"Brooklyn Knights/RED MUSIC/Sony Music Entertainment",11A,USQX91603105
175,"Divinity","Porter Robinson,Amy Millan",0,90,"edm, electronic, ","Electronic","Worlds",2014-08-08,06:08,49,56,1,2,15,0,0,-5,D,4,2020-09-24,60vkPCkZrYUQLRFK4EQwuA,"Universal Music Group",10B,USUG11400550
176,"Don't Look Down (feat. Usher)","Martin Garrix,USHER",68,128,"edm, electronica, progressive house, r&b","Electronic, R&B","Don't Look Down (feat. Usher)",2015-03-17,03:43,57,83,0,0,38,0,10,-6,C,4,2020-09-24,5M9jOReAKGZ2AttVefFjTY,"Spinnin' Records/RCA Records",8B,NLZ541500175
177,"Redefined (feat. Melanie Fontana)","tyDi,Melanie Fontana",27,128,"trance, melodic bass, future bass","Electronic","Redefined (feat. Melanie Fontana)",2014-12-09,03:32,68,71,4,0,46,0,10,-7,G#/A♭,4,2020-09-24,5pyolZAtQiGFzxaaDaN0Kz,"Robbins Entertainment LLC",4B,USRE51412290
178,"Saving Light","Gareth Emery,STANDERWICK,HALIENE",0,130,"trance, progressive trance, progressive house, happy hardcore, melodic bass, future bass, edm","Electronic","Saving Light",2017-01-30,04:35,47,93,7,0,13,0,30,-3,E minor,4,2020-09-24,5ILu3mqn24uAxat6j9GXKV,"Monstercat",9A,CA6D21700009
179,"Heatwave (feat. Akon)","Robin Schulz,Akon",36,108,"tropical house, ","Electronic","Heatwave (feat. Akon)",2016-05-27,03:07,70,82,20,0,52,0,10,-4,G minor,4,2020-09-24,0mqJyINrJhI2rba1KPk212,"Tonspiel",6A,DEA621501129
180,"Last To Leave (feat. Caroline Ailin)","Louis The Child,Caroline Ailin",0,94,"","","Last To Leave (feat. Caroline Ailin)",2017-12-08,03:00,76,60,5,0,55,10,10,-6,C,4,2020-09-24,2Uom73ehNYdAY6JopMRJ3M,"Universal Music Group",8B,USUM71713350
181,"First Time - Gryffin Remix","Kygo,Ellie Goulding,Gryffin",48,105,"tropical house, edm, melodic bass, future bass","Electronic","First Time (Remixes)",2017-06-30,02:53,49,81,6,0,43,0,10,-4,D#/E♭,4,2020-09-24,6LIe9o2p1xfj72rx4NDY8k,"Kygo",5B,SEBGA1700215
182,"Nobody Else - Radio Edit","Axwell",16,124,"edm","Electronic","Nobody Else",2019-02-22,02:32,63,91,0,5,84,0,10,-6,B,4,2020-09-24,6GtejXRdTDoVLgvbnvwyzv,"Hussle Recordings",1B,GBKCF1900722
183,"Pray to God (feat. HAIM)","Calvin Harris,HAIM",67,120,"edm, ","Electronic","Motion",2014-10-31,03:52,61,95,2,0,44,0,10,-3,G minor,4,2020-09-24,75kMrDKPJJpgEQaXVh7QMB,"Columbia",6A,GBARL1401205
184,"Sound of Walking Away","ILLENIUM,Kerli",0,180,"melodic bass, future bass, edm, ","Electronic","Sound of Walking Away",2017-04-24,04:13,35,79,8,0,21,0,10,-3,D,4,2020-09-24,3t3oNm7M0HXf7ILqA7vCTP,"Kasaya / Seeking Blue",10B,TCADA1728220
185,"Drinking from the Bottle (feat. Tinie Tempah)","Calvin Harris,Tinie Tempah",62,128,"edm, grime","Electronic, Hip Hop","18 Months",2012-10-29,04:00,67,89,5,0,53,0,0,-4,A minor,4,2020-09-24,1oHxIPqJyvAYHy0PVrDU98,"Columbia",8A,GBARL1201391
186,"This Is What You Came For","Calvin Harris,Rihanna",81,124,"edm, ","Electronic","This Is What You Came For",2016-04-29,03:42,63,93,20,12,47,0,10,-3,A minor,4,2020-09-24,0azC730Exh71aQlOt9Zj3y,"Columbia",8A,GBARL1600460
187,"You're Mine (Eternal) - Gregor Salto & Funkin Matt Remix","Mariah Carey,Gregor Salto,Funkin Matt",0,128,"christmas, latin house, tribal house, future house","Pop, Electronic, Latin","You're Mine (Eternal) [The Dance Remixes]",2014-01-01,04:33,77,81,2,23,45,0,10,-5,B minor,4,2020-09-24,7gARjeCsyDeZFBTEzbsHe0,"Universal Music Group",10A,USUM71403988
188,"Our Story - Radio Edit","Mako",47,128,"","","Our Story (Radio Edit)",2014-07-28,03:28,51,69,17,0,41,0,20,-4,G#/A♭,4,2020-09-24,4nP6jRqPZjFGDfBZpwxwh2,"Ultra Records, LLC",4B,USUS11202808
189,"Beautiful Now","Zedd,Jon Bellion",1,128,"edm, ","Electronic","True Colors",2015-05-15,03:38,63,83,1,0,56,0,0,-4,B minor,4,2020-09-24,7FJP35tUJ2121EJsFpU1Gh,"Universal Music Group",10A,USUM71505090
190,"Bloodstream","The Chainsmokers",53,91,"","","Memories...Do Not Open",2017-04-07,03:44,62,63,3,0,16,0,10,-6,A,4,2020-09-24,26AuyrZGzWWiYZPSd3XBIg,"Disruptor Records/Columbia",11B,USQX91700581
