#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
211,"Lay All Your Love On Me","ABBA",0,134,"","","Super Trouper",1980-00-00,04:34,68,71,10,0,76,0,40,-8,D minor,4,2021-08-13,3LIaJyHeA9lxmskbFaez44,"Universal Music Group",7A,SEAYD8001090
212,"Nothing's Gonna Stop Us Now","Starship",4,96,"","","No Protection",1987-00-00,04:30,64,80,3,0,53,0,0,-5,F#/G♭,4,2021-08-13,2vEQ9zBiwbAVXzS2SOxodY,"RCA Records Label",2B,USRC18702968
213,"We Didn't Start the Fire","Billy Joel",81,145,"soft rock","Rock","Storm Front",1989-10-17,04:47,71,97,8,0,90,0,30,-5,G,4,2021-08-13,3Cx4yrFaX8CeHwBMReOWXI,"Columbia",9B,USSM18900217
214,"Stuck With You","Huey Lewis & The News",66,121,"","","Fore!",1986-01-01,04:29,70,54,9,0,63,0,0,-11,E minor,4,2021-08-13,2cFl7utlqyZjCXN1G5nRvA,"EMI/EMI Records (USA)",9A,USCH38600001
215,"Gloria","Laura Branigan",73,131,"","","Branigan",1982-03-10,04:49,78,74,11,29,84,0,10,-7,A,4,2021-08-13,1mskmld5ZKEhRaNvYVPoqZ,"Atlantic Records",11B,USAT28400033
216,"Good Thing","Fine Young Cannibals",64,165,"","","The Raw & The Cooked",1988-01-01,03:21,75,59,7,0,89,0,0,-10,A minor,4,2021-08-13,6lRkdG1HurVS72F9GoBeWJ,"London Records (Because Ltd)",8A,USRH10901908
217,"I Got You Babe","UB40,Chrissie Hynde",67,174,"reggae, ","Reggae","Baggariddim",1985-01-01,03:09,76,61,8,0,86,0,10,-13,F,4,2021-08-13,07itbZUgkAmBi4CEH5NniJ,"Virgin Records",7B,GBAAA8500025
218,"Perfect","Fairground Attraction",54,139,"","","The First Of A Million Kisses",1988-00-00,03:36,58,20,29,0,61,0,0,-15,A minor,4,2021-08-13,29KiGwvYBw6JGQWrAlLhGg,"RCA Records Label",8A,GBARL8800011
219,"Who Can It Be Now?","Men At Work",78,128,"","","Business As Usual",1981-11-09,03:21,81,48,6,0,96,0,10,-15,E,4,2021-08-24,5rfJ2Bq2PEL8yBjZLzouEu,"Columbia",12B,NLB638140001
220,"Kokomo","The Beach Boys",0,116,"baroque pop","Classical, Pop","Greatest Hits",2012-01-01,03:35,68,64,1,0,92,0,20,-10,C,4,2021-08-13,2OZyDYkNED6mIDi8RXLnWy,"Capitol Records",8B,USNPD0713481
221,"Let's Stay Together - 2015 Remaster","Tina Turner",57,104,"","","Private Dancer (30th Anniversary Issue)",1984-05-29,05:16,67,80,64,0,49,0,10,-6,G#/A♭ minor,4,2021-08-13,19DVNifOaTnuP0iq1kTqgW,"Parlophone UK",1A,GBAYE1401510
222,"Addicted To Love","Robert Palmer,Eric 'ET' Thorngren",69,112,"","","Riptide",1985-01-01,06:03,70,58,38,0,98,0,0,-13,D,4,2021-08-13,5izGeTxueiFX1UPFGohY9w,"Island Records",10B,USIR28500003
223,"Can't Take My Eyes Off You - Original Extended Version","Boys Town Gang",63,130,"hi-nrg, disco","Pop, Electronic","Disc Charge",1982-04-09,09:49,65,75,1,0,66,0,10,-10,A#/B♭,4,2021-08-13,566U7bjbnK0I3RxObVVpA9,"High Fashion Music",6B,NLP431210144
224,"Maneater","Daryl Hall & John Oates",84,89,"soft rock","Rock","H2O",1982-10-04,04:33,72,50,4,0,82,0,0,-13,B minor,4,2021-08-24,7j74lucZ59vqN67Ipe2ZcY,"RCA/Legacy",10A,USRC10301821
225,"Rain or Shine","Five Star",39,102,"","","Silk & Steel",1986-12-10,03:59,68,66,19,2,83,0,10,-9,B,4,2021-08-24,51TbglSR7W8J58a1Nuj46g,"Sony Music UK",1B,GBARL8600005
226,"Teardrops","Womack & Womack",62,134,"","","Conscience",1988-06-13,05:03,88,56,27,0,93,0,0,-13,G#/A♭ minor,4,2021-08-24,34zDwAdksPXYzGINUT0oW7,"Island Records",1A,USIR28800280
227,"Down Under","Men At Work",81,107,"","","Business As Usual",1981-11-09,03:42,74,46,13,2,89,0,0,-14,B minor,4,2021-08-24,3ZZq9396zv8pcn5GYVhxUi,"Columbia",10A,USSM18100411
228,"Rock Me Amadeus","Falco",68,177,"neue deutsche welle","Pop, Rock","Falco 3",1985-02-19,03:22,61,82,30,0,89,10,0,-9,E minor,4,2021-08-24,0DfG1ltJnZyq4Tx3ZLL7ZU,"Ariola",9A,ATB158500018
229,"Higher Love","Steve Winwood",70,99,"soft rock","Rock","Back In The High Life",1986-06-30,05:51,70,78,4,15,95,0,30,-12,F,4,2021-08-24,4ZExvJvQXPEeYzGU0N3THi,"UMC (Universal Music Catalogue)",7B,GBAAN8600003
230,"Listen To Your Heart","Roxette",8,86,"","","Look Sharp! (Extended Version)",1988-10-21,05:28,54,58,11,0,34,0,10,-5,C♯/D♭ minor,4,2021-08-24,5JvsxPAHsGxwNq4xto2HtM,"WM Sweden",12A,SEAME8878130
231,"Forever Your Girl","Paula Abdul",49,120,"","","Forever Your Girl",1988-01-01,05:00,70,89,19,5,75,0,0,-8,D,4,2021-08-24,0lmS0Wofcv7B7uFYssSKta,"Virgin Records",10B,USVI28800018
232,"China In Your Hand - Single Version","T'Pau",51,139,"","","Bridge Of Spies (Expanded Edition)",1987-09-14,04:09,36,72,24,0,25,0,0,-6,B,4,2021-08-24,5yCGnTXgXyw64AnSq6yJaY,"UMC (Universal Music Catalogue)",1B,GBAAA8700001
233,"Babooshka - 2018 Remaster","Kate Bush",65,109,"art pop, baroque pop, art rock","Pop, Rock, Classical","Never for Ever (2018 Remaster)",1980-09-07,03:19,49,36,76,0,29,0,0,-12,F minor,4,2021-08-24,6VpNGCU2ig4NQmsLfALdJU,"Rhino",4A,GBAYE1800839
234,"Manic Monday","The Bangles",64,122,"jangle pop","Pop, Rock","Different Light",1985-07-11,03:04,69,57,34,0,87,0,20,-12,D,4,2021-08-24,7Di7t9yGoxdZRLAt5a4pi0,"Columbia",10B,USSM18500268
235,"Tainted Love","Soft Cell",81,144,"synthpop, new wave","Pop, Rock, Electronic","Non-Stop Erotic Cabaret",1981-00-00,02:33,50,50,46,0,62,0,20,-8,C minor,4,2021-08-24,0cGG2EouYCEEC3xfa0tDFV,"EMI",5A,GBF088100017
236,"Lovely Day","Bill Withers",84,98,"soul, motown","Pop, R&B, Blues","Menagerie",1977-10-29,04:14,69,65,29,0,71,0,10,-8,A,4,2021-08-24,0bRXwKfigvpKZUurwqAlEh,"Columbia/Legacy",11B,USSM10207844
237,"Last Christmas","Wham!",72,108,"christmas","Pop","LAST CHRISTMAS",1984-11-29,04:22,74,48,19,0,95,0,30,-12,D,4,2021-08-24,2FRnf9qhLbvw8fu4IBXx78,"Epic",10B,GBBBM8400019
238,"Don't Dream It's Over","Crowded House",83,82,"","","Crowded House",1986-01-01,03:56,44,42,1,0,55,0,0,-17,G#/A♭,4,2021-08-24,7G7tgVYORlDuVprcYHuFJh,"Capitol Records",4B,USCA28600048
239,"Wishing Well","Sananda Maitreya",59,105,"","","Introducing The Hardline According To Sananda Maitreya",1987-07-06,03:30,86,46,10,0,83,0,20,-13,A#/B♭ minor,4,2021-08-24,2bvzxeD1hPWEYotw40Euq9,"Columbia",3A,GBBBN8702033
240,"She Works Hard For The Money","Donna Summer",63,137,"disco, hi-nrg","Pop, Electronic","She Works Hard For The Money",1983-01-01,05:20,76,64,0,1,98,0,0,-13,G#/A♭ minor,4,2021-08-24,3FlOciKDqFlTMPeC7t92Qy,"Island Mercury",1A,USPR39402405
241,"Boys - Summertime Love","Sabrina",66,120,"italo disco, italo dance, hi-nrg","Electronic, Pop","Sabrina",1988-00-00,03:54,84,68,14,48,94,0,0,-11,F minor,4,2021-08-24,1uI848raFaNWwe9HjHpjQ5,"Music Manager",4A,GBJUT1009950
242,"Just an Illusion","Imagination",21,105,"post-disco, disco","Pop, R&B","Ring My Bell and More Million Sellers",2012-08-13,06:28,76,56,29,12,64,0,0,-10,B minor,4,2021-08-24,7wzmZC3CBZOT6NypDInGNi,"Sound and Vision",10A,AUXN21939629
243,"Another One Bites The Dust - Remastered 2011","Queen",84,110,"classic rock, rock, glam rock","Rock","The Game (2011 Remaster)",1980-06-27,03:34,93,53,11,31,75,10,10,-6,F minor,4,2021-08-24,5vdp5UmvTsnMEMESIF2Ym7,"EMI",4A,GBUM71029605
244,"Alive And Kicking","Simple Minds",71,103,"new wave","Pop, Rock","Once Upon A Time (Super Deluxe)",1985-00-00,04:49,57,91,8,0,56,0,10,-4,C,4,2021-08-24,2x5IXUFOcvvBUtEpnCBNlp,"UMC (Universal Music Catalogue)",8B,GBAAA8500070
245,"Cherish","Kool & The Gang",58,95,"disco, funk","Pop, R&B","The Very Best Of Kool & The Gang",1999-03-01,03:58,64,60,33,0,43,0,30,-8,A#/B♭ minor,4,2021-08-24,7ktxXsACTciz3gAtuzd1uV,"Mercury Records",3A,USPR39402110
246,"Looking For A New Love - Radio Edit","Jody Watley,Louil Silas Jr.",44,109,"new jack swing, freestyle, ","Hip Hop, R&B","20th Century Masters: The Millennium Collection: Best Of Jody Watley",2000-01-01,04:02,91,60,15,0,90,0,0,-7,E minor,4,2021-08-24,7BeV8s7R68eqPelMmvp5tu,"Geffen*",9A,USMC18622159
247,"Careless Whisper","George Michael",77,153,"","","Ladies & Gentlemen",1998-11-09,05:00,57,64,14,0,79,0,20,-9,D minor,4,2021-08-24,5WDLRQ3VCdVrKw0njWe5E5,"Epic",7A,GBBBM8402006
248,"I Don't Wanna Dance","The Harmony Group",41,124,"","","The Best Music from Jamaica",2013-04-26,03:20,95,44,18,0,90,0,0,-13,B,4,2021-08-24,3ZIHyyOifkIDqy9GygDTcZ,"Ok Records",1B,ES64A1057207
249,"Start Me Up - Remastered 1993","The Rolling Stones",36,122,"classic rock, rock","Rock","The Rolling Stones Singles Box Set (1971-2006) [Sampler]",2011-01-01,03:33,65,86,1,14,97,0,0,-7,F,4,2021-08-24,5mbgxhDuXvRvLZF7fHKZWV,"Polydor Records",7B,GBCJN8100001
250,"The Tide Is High","Blondie",23,98,"","","Once More Into The Bleach",1988-00-00,05:36,62,67,0,64,24,0,90,-14,B,4,2021-08-24,3ETSEfA2DafGTOtK9cbgX0,"Chrysalis\EMI Records (USA)",1B,USCH38900009
251,"Electric Avennue","The Harmony Group",46,121,"","","The Best Music from Jamaica",2013-04-26,03:12,95,41,41,0,84,20,50,-14,D,4,2021-08-24,10kYRZ5byZgBEcmmQizlzj,"Ok Records",10B,ES64A1057204
252,"Everybody Wants To Rule The World","Tears For Fears",89,112,"new wave, synthpop","Pop, Rock, Electronic","Songs From The Big Chair (Super Deluxe Edition)",1985-02-25,04:11,65,80,35,0,54,0,10,-12,G,4,2021-08-24,4RvWPyQ5RL0ao9LPZeSouE,"UMC (Universal Music Catalogue)",9B,GBF088590110
253,"Casanova","Levert",56,93,"new jack swing, quiet storm","R&B","The Best of Gerald Levert",2010-08-29,04:22,71,84,4,0,80,0,0,-4,E minor,4,2021-08-24,1O7hDH3rrF8eyLxrpeoOfb,"Rhino Atlantic",9A,USAT21001460
254,"Broken Wings","Mr. Mister",73,99,"","","Welcome To The Real World",1985-11-27,05:43,29,50,13,0,44,0,10,-14,C♯/D♭ minor,4,2021-08-24,78FHUZRbFDCG6VkRAQdFLm,"RCA Records Label",12A,USRC18404638
255,"Papa Don't Preach","Madonna",67,122,"","","True Blue",1986-06-30,04:28,83,93,34,0,96,0,0,-3,F minor,4,2021-08-24,6A8OnjnpShshNpcqWtZRjr,"Warner Records",4A,USWB19903344
256,"She Drives Me Crazy","Fine Young Cannibals",77,109,"","","The Raw & The Cooked",1988-01-01,03:35,80,69,19,0,97,0,0,-6,D,4,2021-08-24,4d6eqRtpDX7tydHJGDZUBQ,"London Records (Because Ltd)",10B,USRH10901907
257,"Girls Just Want to Have Fun","Cyndi Lauper",84,120,"","","She's So Unusual",1983-10-14,03:58,71,80,22,0,73,0,30,-5,F#/G♭,4,2021-08-24,4y1LsJpmMti1PfRQV9AWWe,"Portrait",2B,USSM18300548
258,"Celebration","Kool & The Gang",74,122,"disco, funk","Pop, R&B","Celebrate!",1980-09-29,04:58,89,66,14,5,91,0,0,-12,C♯/D♭,4,2021-08-24,3K7Q9PHUWPTaknlbFPThn2,"Island Mercury",3B,USPR38007190
259,"I Ran (So Far Away)","A Flock Of Seagulls",67,146,"new wave, synthpop","Pop, Rock, Electronic","A Flock Of Seagulls",1982-04-30,05:08,51,64,0,61,63,0,10,-13,D,4,2021-08-24,4OdhffpvG3HxDJMxYOKh97,"Jive",10B,GBAHK0100091
260,"Time After Time","Cyndi Lauper",82,130,"","","She's So Unusual",1983-10-14,04:01,73,45,49,0,29,0,0,-9,C,4,2021-08-24,7o9uu2GDtVDr9nsR7ZRN73,"Portrait",8B,USSM18300650
261,"Another Brick In The Wall - 2001 Remastered Version","Pink Floyd",9,104,"progressive rock, psychedelic rock, classic rock, symphonic rock, art rock, rock","Rock","A Collection Of Great Dance Songs",1981-11-01,04:01,70,46,6,0,78,0,0,-12,C,4,2021-08-24,7pmNNEJcBcODkrPHEIf7Cy,"Pink Floyd Records",8B,GBDJQ0100002
262,"Toy Soldiers","Martika",65,130,"","","Martika (Expanded Edition)",1988-06-01,04:47,51,59,41,0,17,0,10,-6,C♯/D♭ minor,4,2021-08-24,4jh9olf0OKCokpzxSyLeJx,"Columbia/Legacy",12A,USSM18800406
263,"You Spin Me Round (Like a Record)","Dead Or Alive",77,128,"hi-nrg, synthpop","Electronic, Pop","Evolution: The Hits",1983-00-00,03:15,55,96,0,7,92,0,40,-4,F#/G♭ minor,4,2021-08-24,1ChulFMnwxoD74Me8eX2TU,"Epic",11A,GBBBM8400015
264,"Cars","Gary Numan",64,128,"new wave, synthpop, industrial, industrial rock","Rock, Pop, Electronic","The Pleasure Principle",1979-09-07,03:58,55,58,1,0,82,0,0,-9,D,4,2021-08-24,4QQEzkxcONBthDLfzqIh9S,"Beggars Banquet",10B,GBAZP9700067
265,"Mickey","Toni Basil",1,149,"","","Mickey: The Very Best Of Toni Basil",2016-09-20,04:13,67,91,12,0,97,0,10,-6,E,4,2021-08-24,4Gnl12vioGd6lgIjeYcMCl,"The Devils Own Jukebox",12B,GBCKK8175201
266,"Don't Worry Be Happy","Bobby McFerrin",70,69,"","","The Collection",1997-01-01,04:52,68,16,88,0,77,10,0,-23,B,4,2021-08-24,5YbgcwHjQhdT1BYQ4rxWlD,"EMI Gold",1B,USEM38800361
267,"Maniac","Michael Sembello",78,159,"","","Flashdance (Original Soundtrack From The Motion Picture)",1983-04-11,04:04,62,53,9,0,84,0,0,-12,D#/E♭ minor,4,2021-08-24,0QKfiqpEU4h9ycPSzIFwYe,"Mercury Records",2A,USPR38302462
268,"Dude (Looks Like A Lady)","Aerosmith",71,126,"classic rock, rock","Rock","Permanent Vacation",1987-01-01,04:25,54,98,44,0,91,0,0,-3,E minor,4,2021-08-24,6gQUbFwwdYXlKdmqRoWKJe,"Aerosmith P&D - Geffen",9A,USIR10000454
269,"(I Just) Died In Your Arms","Cutting Crew",81,125,"","","Broadcast",1986-01-01,04:40,63,73,2,0,51,0,0,-11,B minor,4,2021-08-24,4ByEFOBuLXpCqvO1kw8Wdm,"Ten Records",10A,GBAAA8600046
270,"Straight Up","Paula Abdul",65,96,"","","Forever Your Girl",1988-01-01,04:11,77,83,27,2,76,0,0,-8,G,4,2021-08-24,5xl5582IihbEZAnfj0xyso,"Virgin Records",9B,USVI28800001
271,"It Must Have Been Love - From the Film  Pretty Woman ","Roxette",84,81,"","","It Must Have Been Love",1990-05-20,04:19,52,65,34,0,72,0,20,-7,F,4,2021-08-24,6kvoHl80mfCVTv7XnZkjQn,"WM Sweden",7B,SEAMA8777131
272,"Sign Your Name","Sananda Maitreya",62,109,"","","Introducing The Hardline According To Sananda Maitreya",1987-07-06,04:36,90,42,20,0,85,0,0,-11,E,4,2021-08-24,3lIpkjFnRxJ6Uvm8DgtgfV,"Columbia",12B,GBBBN8700004
273,"Blister In The Sun","Violent Femmes",51,97,"folk punk","Folk, Rock","Add It Up (1981-1993)",1993-00-00,02:24,72,44,20,0,91,10,10,-12,G,4,2021-08-24,6eDwkS4IHADqk06ssrqfUX,"Craft Recordings",9B,GBAAP0000838
274,"Enjoy the Silence","Depeche Mode",76,113,"new wave, synthpop, darkwave","Electronic, Pop, Rock","The Singles 86-98",1998-09-28,04:15,66,84,20,0,75,0,0,-6,C minor,4,2021-08-24,6WK9dVrRABMkUXFLNlgWFh,"Venusnote Ltd.",5A,GBAJH9800146
275,"Girls on Film - 2010 Remaster","Duran Duran",68,132,"new wave, synthpop","Pop, Rock, Electronic","Duran Duran (Deluxe Edition)",1981-06-15,03:32,73,86,2,1,53,0,0,-6,G,4,2021-08-24,4EFkvOhgAmlHEfDfvfSoh5,"Parlophone UK",9B,GBAYE1000023
276,"The Wild Boys","Duran Duran",43,116,"new wave, synthpop","Pop, Rock, Electronic","Decade",1989-11-20,04:17,74,84,41,0,59,0,10,-8,B minor,4,2021-08-24,5qeLeyIWCPe1FpdJLQTUDW,"Parlophone UK",10A,GBAYE8400060
277,"La Isla Bonita","Madonna",77,100,"","","True Blue",1986-06-30,04:02,72,82,30,0,96,0,0,-4,C♯/D♭ minor,4,2021-08-24,6r8k1vznHrzlEKYxL4dZEe,"Warner Records",12A,USWB19903355
278,"Take My Breath Away","Berlin",66,96,"","","Take My Breath Away",2007-01-01,04:24,58,48,45,0,51,0,10,-8,C♯/D♭,4,2021-08-24,1hZJcuz9iMoz6tLkFlIaUy,"Cleopatra",3B,USA560630200
279,"Goody Two Shoes","Adam Ant",54,95,"new wave","Pop, Rock","Friend Or Foe",1982-00-00,03:29,62,99,3,1,54,10,0,-3,C♯/D♭ minor,4,2021-08-24,760xFXFj5Fksa3jawSCn5g,"Columbia",12A,GBBBN0500060
280,"My Prerogative","Bobby Brown",64,110,"new jack swing","R&B","Don't Be Cruel",1988-01-01,04:51,75,62,7,0,68,0,20,-11,A,4,2021-08-24,0v9kGNjkKdQUdDoBIuiph4,"Geffen*",11B,USMC18825732
281,"Oh L'Amour - 2011 Remaster","Erasure",1,122,"synthpop, new wave","Pop, Rock, Electronic","Wonderland (2011 Expanded Edition)",1986-05-01,03:03,65,82,10,0,71,0,0,-8,D#/E♭,4,2021-08-24,5qq1jQGxAtM1CxAh3FxL6u,"Mute, a BMG Company",5B,GBAJH1100043
282,"Wuthering Heights - 2018 Remaster","Kate Bush",41,125,"art pop, baroque pop, art rock","Pop, Rock, Classical","The Kick Inside (2018 Remaster)",1978-02-17,04:28,48,40,41,15,54,0,10,-11,C♯/D♭,4,2021-08-24,4hRdaL1ZSGvPJNQezb0ejL,"Rhino",3B,GBAYE1800821
283,"Slave To Love","Bryan Ferry",72,148,"glam rock","Rock","Boys And Girls",1985-00-00,04:26,66,82,18,0,79,0,0,-6,D,4,2021-08-24,1c9dnQbOzw01ID7X2IsYOE,"Virgin Records",10B,GBAAA9900350
284,"West End Girls - 2018 Remaster","Pet Shop Boys",75,113,"synthpop, new wave","Pop, Rock, Electronic","Please: Further Listening 1984 - 1986 (2018 Remaster)",1986-03-24,04:45,66,91,0,6,58,0,10,-7,E minor,4,2021-08-24,2Di0qFNb7ATroCGB3q0Ka7,"Rhino",9A,GBAYE1700763
285,"Don't Leave Me This Way (with Sarah Jane Morris)","The Communards,Sarah Jane Morris",70,132,"hi-nrg, synthpop, acid jazz","Jazz, Electronic, Pop","Communards",1986-01-01,04:31,64,93,14,0,90,0,10,-6,D#/E♭,4,2021-08-24,0ire4j2mcGovF5JA1D2cTp,"London Records (Because Ltd)",5B,GBANP8600001
286,"Money's Too Tight (To Mention) - 2008 Remaster","Simply Red",63,113,"","","Picture Book (Expanded Version)",1985-00-00,04:12,76,81,32,0,88,0,0,-6,D,4,2021-08-24,2u9MJ3AMjrKeVGEAntelyM,"Rhino/Elektra",10B,GBCRL0800118
287,"Waiting for a Girl like You","Foreigner",79,201,"album rock, classic rock","Rock","4 (Expanded)",1981-00-00,04:52,33,47,31,0,43,0,0,-9,A#/B♭ minor,4,2021-08-24,2OgVsp77En2nju8pnCieVU,"Rhino Atlantic",3A,USAT20803008
288,"Cry Little Sister - Theme from ''Lost Boys''","Gerard McMann",57,146,"","","The Lost Boys Original Motion Picture Soundtrack",1987-06-15,04:46,47,50,16,2,45,0,0,-15,D minor,4,2021-08-24,1IA1bevX8DfUY86sN3o3CH,"Atlantic Records",7A,USAT20108641
289,"Rock the Casbah - Remastered","The Clash",76,130,"punk","Rock","Combat Rock (Remastered)",1982-00-00,03:42,80,87,29,0,87,0,20,-7,A minor,4,2021-08-24,56KqaFSGTb7ifpt16t5Y1N,"Sony Music UK",8A,GBARL1200671
290,"Ghost Town","The Specials",1,74,"ska, rocksteady, ska punk","Reggae, Rock","Stereo-Typical: A's, B's & Rarities",2000-08-21,03:39,67,77,5,34,91,0,10,-9,A#/B♭ minor,4,2021-08-24,2vEUFrRByOKob8yqOd6LuA,"Chrysalis Records",3A,GBAYK8100051
291,"Rio - 2009 Remaster","Duran Duran",65,141,"new wave, synthpop","Pop, Rock, Electronic","Rio (Collector's Edition)",1982-05-10,05:37,54,87,4,0,68,0,0,-7,A,4,2021-08-24,43eBgYRTmu5BJnCJDBU5Hb,"Parlophone UK",11B,GBAYE0901087
292,"Road to Nowhere - 2005 Remaster","Talking Heads",63,110,"new wave, post-punk","Pop, Rock","Little Creatures",1985-07-10,04:20,65,79,4,0,58,0,10,-5,D,4,2021-08-24,2co8fDyaVmxv8xruQWORnC,"Parlophone UK",10B,GB01A0500079
293,"Happy Birthday","Altered Images",44,156,"new wave, synthpop","Pop, Rock, Electronic","HAPPY BIRTHDAY",1981-07-17,02:59,57,77,57,0,78,0,0,-10,A,4,2021-08-24,7G2oCOFBXTaaMa12WuDOni,"Epic",11B,USSM10030041
294,"Behind the Mask","Eric Clapton",0,119,"blues, blues rock, classic rock","Blues, Rock","August (2007 Remaster)",1986-11-24,04:47,72,93,24,0,80,0,30,-5,C♯/D♭ minor,4,2021-08-24,6ADUlynjnqkfwIQkHIssy9,"Reprise",12A,USWB18600041
295,"Stand and Deliver","Adam & The Ants",53,142,"new wave, post-punk","Pop, Rock","Prince Charming (Remastered)",2004-00-00,03:35,55,86,1,0,63,0,30,-10,A,4,2021-08-24,61QIfqud4mdN8JgTgIlW9M,"Columbia",11B,GBBBN0400484
296,"Easy Lover","Philip Bailey,Phil Collins",0,129,"soft rock","Rock","R-Kive",2014-01-01,05:02,76,81,3,0,94,0,0,-8,C♯/D♭,4,2021-08-24,2R5H981CxnsuHkF9HgeKOP,"UMC (Universal Music Catalogue)",3B,USSM18400357
297,"True","Spandau Ballet",62,97,"new wave, synthpop","Pop, Rock, Electronic","The Twelve Inch Mixes",1986-06-30,06:05,74,53,31,22,42,0,0,-10,C,4,2021-08-24,4q2lRiodoQnyFO65watkse,"Parlophone UK",8B,GBAYK8300039
298,"I Don't Like Mondays","The Boomtown Rats",64,144,"new wave","Pop, Rock","The Fine Art Of Surfacing",1979-00-00,04:19,46,46,72,0,48,0,10,-7,B,4,2021-08-24,7JFoeg0arawADjGcz9gBnq,"Island Records",1B,GBF087900002
299,"The Power of Love","Jennifer Rush",68,139,"","","The Power Of Love: The Best Of Jennifer Rush",1995-07-24,04:28,52,65,45,0,13,0,10,-7,G#/A♭,4,2021-08-24,18DfMhEx4ddoreHrvZDF6Q,"Columbia",4B,DEE868400010
300,"Hit Me With Your Rhythm Stick","Ian Dury,The Blockheads",0,104,"new wave","Pop, Rock","Sex & Drugs & Rock & Roll",1987-01-01,03:43,71,86,7,0,88,0,10,-8,F minor,4,2021-08-24,2ee9kqcX5qVkZwQmeJZVVC,"BMG Rights Management (UK) Limited",4A,GBAFR7910095
301,"Two Tribes","Frankie Goes To Hollywood",57,130,"synthpop, hi-nrg","Electronic, Pop","Welcome To The Pleasuredome",1984-10-20,03:28,54,62,0,0,19,0,30,-13,G,4,2021-08-24,5NN5MQyE3Lo91zAEHpGa7S,"ZTT Records",9B,GBAHW9900024
302,"Can't Fight This Feeling","REO Speedwagon",78,156,"soft rock, album rock, classic rock","Rock","Wheels Are Turnin'",1984-11-05,04:54,41,48,16,0,19,0,0,-11,A,4,2021-08-24,5WwqdeavrQrbeAMDxGawse,"Epic",11B,USSM18400442
303,"True Faith - 2015 Remaster","New Order",51,117,"new wave, synthpop, post-punk, madchester","Rock, Pop, Electronic","Singles (2016 Remaster)",2005-09-30,04:12,61,92,26,1,95,0,30,-6,C,4,2021-08-24,5uyJ7fbjk6xZzt5UL5jcQg,"Rhino/Warner Records",8B,GBAAP1500074
304,"Every Breath You Take","The Police",92,117,"","","Synchronicity (Remastered 2003)",1983-06-17,04:13,82,45,54,0,74,0,0,-10,C♯/D♭,4,2021-08-24,1JSTJqkT5qHq8MDJnJbRE1,"Polydor Records",3B,GBAAM0201110
305,"Only You","Yazoo",60,106,"synthpop, new wave","Pop, Rock, Electronic","Upstairs At Eric's",1982-00-00,03:15,73,35,31,0,86,0,0,-17,A,4,2021-08-24,3mGwufkovVPrzsJaXWg8PU,"Rhino/Warner Records",11B,GBAJH0100180
306,"Talkin' Bout a Revolution","Tracy Chapman",74,119,"","","Tracy Chapman",1988-04-05,02:41,56,73,33,0,67,0,0,-6,G,4,2021-08-24,0YMFcrMtBowDdD5bPz0cgy,"Elektra Records",9B,USEE10100547
307,"Bamboléo","Gipsy Kings",73,120,"flamenco","Folk, Traditional Music","Gipsy Kings",1987-08-24,03:23,67,82,42,0,94,0,0,-12,F#/G♭ minor,4,2021-08-24,3iB8eciGU9vZkaDYkz7Ir9,"Sony Music Entertainment",11A,GBARL0700397
308,"Eye of the Tiger","Survivor",80,109,"","","Eye Of The Tiger",1982-00-00,04:03,82,44,22,0,55,0,0,-15,C minor,4,2021-08-24,2HHtWyy5CgaQbC7XSoOb0e,"Volcano",5A,USVR19300001
309,"Welcome To The Jungle","Guns N' Roses",13,123,"rock, glam metal, hard rock, classic rock","Rock, Metal","Appetite For Destruction",1987-07-21,04:33,45,96,3,28,34,0,30,-8,G#/A♭,4,2021-08-24,5NIPsWpDjJTFBoPxCUUeXp,"Interscope",4B,USGF18714801
310,"Ace of Spades","Motörhead",10,140,"heavy metal, speed metal, metal, hard rock, rock","Rock, Metal","Ace of Spades (Expanded Edition)",1980-11-08,02:46,34,91,0,0,55,0,0,-8,E,4,2021-08-24,6EPRKhUOdiFSQwGBRBbvsZ,"Sanctuary Records",12B,GBAJE8000033
311,"Man in the Mirror","Michael Jackson",47,100,"","","The Essential Michael Jackson",2005-07-19,05:18,81,76,38,0,24,0,10,-6,G#/A♭,4,2021-09-02,2M7y4xDWT67Lf0JE9mrz1R,"Epic/Legacy",4B,USSM19909070
312,"I Just Called To Say I Love You","Stevie Wonder",0,114,"motown, soul","Pop, R&B, Blues","At The Close Of A Century",1999-01-01,04:22,75,55,22,0,63,0,0,-9,C♯/D♭,4,2021-09-02,0Oii8bI6O1ZlhBrOrtJ5GF,"Universal Music Group",3B,USUMG9900476
313,"Here Comes the Rain Again - Remastered Version","Eurythmics,Annie Lennox,Dave Stewart",69,126,"new wave, synthpop, ","Pop, Rock, Electronic","Touch (Reissue - Deluxe Edition)",1983-11-14,04:54,65,76,1,0,61,0,20,-8,C,4,2021-09-02,78RIER8V6EhrqVPOBi2GYa,"RCA Records Label",8B,GBARL0300600
