#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
1,"Intro (Difference)","Bryson Tiller",51,108,"r&b","R&B","T R A P S O U L",2015-10-02,01:31,42,71,67,0,62,30,70,-10,A,4,2018-12-14,39a23fzBmNlAzz7fHok1Jo,"TrapSoul/RCA Records",11B,USRC11502181
2,"Home Body","Lil Durk,Gunna,TK Kravitz",0,85,"drill, melodic rap, ","Hip Hop","Just Cause Y'all Waited",2018-03-30,03:23,66,61,26,0,36,60,10,-7,C,4,2019-01-03,0rpqbQCNydbmOXuS5UwAJZ,"Lil Durk",8B,USUYG1190341
3,"No Longer Friends","Bryson Tiller",56,114,"r&b","R&B","True to Self",2017-05-26,02:14,65,66,21,0,38,30,10,-8,B,4,2018-12-14,4IdAIZRVkwuQQnHpi529cn,"TrapSoul/RCA Records",1B,USRC11700938
4,"KeeP IN tOUcH (feat. Bryson Tiller)","Tory Lanez,Bryson Tiller",0,109,"r&b","R&B","LoVE me NOw",2018-10-26,03:19,54,89,31,0,56,40,10,-4,B minor,5,2019-01-03,1BZdJrCYel0jMNmKY8KkUD,"Mad Love/Interscope Records",10A,USUM71811232
5,"Fuck Love","XXXTENTACION,Trippie Redd",85,131,"emo rap, melodic rap","Hip Hop, Rock","17",2017-08-25,02:26,80,53,2,0,33,0,10,-10,C minor,4,2019-01-03,7AQim7LbvFVZJE3O8TYgf2,"Bad Vibes Forever / EMPIRE",5A,USUYG1156898
6,"Let Em' Know","Bryson Tiller",79,111,"r&b","R&B","T R A P S O U L",2015-10-02,04:21,49,41,3,0,18,20,30,-11,A,4,2018-12-14,5QDGKcQLqOJvoiu8eScEaM,"TrapSoul/RCA Records",11B,USRC11502183
7,"From Time","Drake,Jhené Aiko",0,94,"rap, r&b","R&B, Hip Hop","Nothing Was The Same (Deluxe)",2013-01-01,05:22,74,49,63,0,45,40,10,-10,C♯/D♭ minor,4,2019-01-03,10VBBaul4zVD0reteuIHM2,"Aspire Music Group, LLC",12A,USCM51300744
8,"Wednesday Night Interlude","Drake,PARTYNEXTDOOR",64,135,"rap, r&b","R&B, Hip Hop","If You're Reading This It's Too Late",2015-02-12,03:32,31,47,73,0,20,0,20,-8,A minor,4,2019-01-03,6oLHyWvmk6bKrA91EIYZBp,"Cash Money Records/Young Money Ent./Universal Rec.",8A,USCM51500041
9,"Exchange","Bryson Tiller",82,160,"r&b","R&B","T R A P S O U L",2015-10-02,03:14,53,43,11,0,28,10,10,-11,F#/G♭,4,2018-12-14,43PuMrRfbyyuz4QpZ3oAwN,"TrapSoul/RCA Records",2B,USRC11502185
10,"After Dark (feat. Static Major & Ty Dolla $ign)","Drake,Static Major,Ty Dolla $ign",58,142,"rap, ","Hip Hop","Scorpion",2018-06-29,04:49,69,43,4,0,34,10,10,-13,D,4,2019-01-03,3mvYQKm8h6M5K5h0nVPY9S,"Cash Money/Drake LP6",10B,USCM51800213
11,"Diced Pineapples","Rick Ross,Wale,Drake",65,111,"southern hip hop, rap","Hip Hop","God Forgives, I Don't (Deluxe Edition)",2012-01-01,04:36,51,74,35,0,38,20,20,-6,D,5,2019-01-03,27mF2eUbhExYWiOT0y9cuc,"Def Jam Recordings",10B,USUM71207096
12,"24/7 (feat. Ella Mai)","Meek Mill,Ella Mai",62,87,"rap, r&b","R&B, Hip Hop","Championships",2018-11-30,03:41,66,71,1,0,37,30,20,-5,C,4,2019-01-03,6irE4Fbjbry3czv7mTxVSB,"MMG/Atlantic",8B,USAT21812563
13,"Close Friends (Lil Baby & Gunna)","Lil Baby",75,159,"","","Drip Harder",2018-10-05,03:23,67,58,5,0,70,30,0,-5,A#/B♭ minor,4,2019-01-03,5nzhL67GpF9szXWg5y509A,"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",3A,USUG11801853
14,"Don't","Bryson Tiller",86,97,"r&b","R&B","T R A P S O U L",2015-10-02,03:18,77,36,22,0,19,20,10,-6,B minor,4,2018-12-14,3pXF1nA74528Edde4of9CC,"TrapSoul/RCA Records",10A,USRC11501051
15,"In Check","Bryson Tiller",48,116,"r&b","R&B","True to Self",2017-05-26,03:18,45,21,94,0,42,10,10,-13,F,4,2018-12-14,4nBhjVklA3Mtnyzshg4KmD,"TrapSoul/RCA Records",7B,USRC11700947
16,"It Takes Time","Trippie Redd",0,90,"melodic rap","Hip Hop","A Love Letter To You",2017-05-14,04:42,85,30,37,0,42,10,10,-16,A#/B♭,4,2019-01-03,7022xokeCJFSeZxw2npVkn,"Strainge Entertainment",6B,QMEU31708084
17,"Open Interlude","Bryson Tiller",55,119,"r&b","R&B","T R A P S O U L",2015-10-02,02:41,47,45,71,0,40,20,10,-12,D minor,4,2018-12-14,2uYnktBpKbr8YuiLit7WiZ,"TrapSoul/RCA Records",7A,USRC11502189
18,"Breather","Lil Durk,Ty Dolla $ign,PARTYNEXTDOOR",0,132,"drill, r&b","Hip Hop, R&B","Just Cause Y'all Waited",2018-03-30,04:36,81,51,8,0,61,10,10,-7,F minor,4,2019-01-03,6wlK5pPaeWWAS4Fzff3hcK,"Lil Durk",4A,USUYG1190339
19,"All That (Lady)","The Game,Lil Wayne,Big Sean,Fabolous,Jeremih",46,88,"west coast hip hop, gangster rap, rap, hip hop, ","Hip Hop","Jesus Piece (Deluxe)",2012-01-01,03:34,47,70,35,0,53,40,30,-7,E minor,4,2019-01-03,1V9G1UraAEEDJMxXIlaZF9,"Aftermath/The Game",9A,USUM71214421
20,"The Sequence","Bryson Tiller",53,131,"r&b","R&B","T R A P S O U L",2015-10-02,03:14,53,50,17,0,54,30,30,-9,C♯/D♭ minor,4,2018-12-14,5vjV8rtLO9H1XVMFTXSbnZ,"TrapSoul/RCA Records",12A,USRC11502193
21,"Losin Control","Russ",74,97,"","","There's Really A Wolf",2017-05-05,03:57,76,25,52,0,21,10,10,-7,F#/G♭,4,2019-01-03,4cxMGhkinTocPSVVKWIw0d,"Columbia",2B,USSM11606199
22,"Aston Martin Music","Rick Ross,Drake,Chrisette Michele",74,172,"southern hip hop, rap, neo soul, jersey club, r&b","Electronic, R&B, Hip Hop","Teflon Don",2010-01-01,04:30,57,58,1,0,40,20,0,-6,C♯/D♭,4,2019-01-03,5W7xC99N2Zzfh69r7I7zWK,"Def Jam Recordings",3B,USUM71017798
23,"Call Out My Name","The Weeknd",2,134,"","","My Dear Melancholy,",2018-03-30,03:48,45,60,21,0,17,0,30,-5,C♯/D♭,3,2019-01-03,4MPTj8lMMvxLwT3EwuXFop,"Universal Republic Records",3B,USUG11800560
24,"Teach Me a Lesson","Bryson Tiller",48,121,"r&b","R&B","True to Self",2017-05-26,03:27,62,42,65,0,48,20,20,-8,C,4,2018-12-14,4KVVCo25PROevpOdHyvYRk,"TrapSoul/RCA Records",8B,USRC11700957
25,"Sure Thing","Miguel",87,81,"r&b","R&B","All I Want Is You",2010-11-26,03:15,68,61,3,0,50,10,10,-8,B minor,4,2019-01-03,0JXXNGljqupsJaZsgSbMZV,"Jive",10A,USJI10800160
26,"Been That Way","Bryson Tiller",61,183,"r&b","R&B","T R A P S O U L",2015-10-02,03:19,53,76,3,0,80,20,10,-6,F#/G♭,5,2018-12-14,0zg5XJPiga7E5FxiehriG2,"TrapSoul/RCA Records",2B,USRC11502076
27,"Adorn","Miguel",75,179,"r&b","R&B","Kaleidoscope Dream",2012-09-28,03:13,63,58,5,0,24,10,10,-6,B minor,4,2019-01-03,25cUhiAod71TIQSNicOaW3,"ByStorm Entertainment/RCA Records",10A,USRC11200647
28,"Somethin Tells Me","Bryson Tiller",53,90,"r&b","R&B","True to Self",2017-05-26,03:14,74,59,4,0,44,20,10,-7,F minor,4,2018-12-14,3Jrs7cC2OJNlNSy9VnDOMZ,"TrapSoul/RCA Records",4A,USRC11700909
29,"FREAK IN YOU","PARTYNEXTDOOR",0,87,"r&b","R&B","COLOURS 2",2017-06-02,04:32,47,42,14,0,12,0,10,-9,C♯/D♭,4,2019-01-04,16aNJYinJv9AAetWD5yJen,"OVO Sound/Warner Records",3B,USWB11700877
30,"Set It Off","Bryson Tiller",51,146,"r&b","R&B","True to Self",2017-05-26,03:37,54,51,55,0,27,10,20,-10,G minor,4,2018-12-14,1oQQ5pf4hft7C3s75B8fXb,"TrapSoul/RCA Records",6A,USRC11700963
31,"Treat Me Like Somebody","Tink",0,129,"","","Winter's Diary 2",2014-00-00,03:58,53,36,47,0,55,10,0,-11,E,4,2019-01-04,2mx4wF6IW1mfZmWtENDBUU,"Machine Entertainment Group",12B,QZ57A1809131
32,"Overtime","Bryson Tiller",67,106,"r&b","R&B","T R A P S O U L",2015-10-02,03:38,66,50,25,0,59,10,30,-8,C♯/D♭,4,2018-12-14,2gq9iG0maBxkuZI7yfGJuv,"TrapSoul/RCA Records",3B,USRC11502199
33,"Can't Get Enough","K CAMP",29,104,"","","This For You",2018-09-11,02:36,70,52,49,0,65,40,0,-10,C♯/D♭,4,2019-01-03,41Hlu9yJK4AhTLeUMS7pNQ,"4.27 Music Group",3B,USUYG1216763
34,"Nevermind This Interlude","Bryson Tiller",47,114,"r&b","R&B","True to Self",2017-05-26,02:14,91,60,31,0,55,0,0,-3,F,4,2018-12-14,0kZOgFGhGfYW5WmdiTb5VV,"TrapSoul/RCA Records",7B,USRC11700965
35,"Property (feat. Keke Palmer)","TK Kravitz,Keke Palmer",37,76,"","","2.0",2018-06-22,03:13,56,34,20,0,38,40,10,-15,F minor,4,2019-01-04,3q9AtvPJS3xHHmENa6Ilb5,"300 Entertainment",4A,QMCE31801865
36,"Right My Wrongs","Bryson Tiller",83,133,"r&b","R&B","T R A P S O U L",2015-10-02,04:09,54,45,35,0,29,0,10,-8,C♯/D♭,4,2018-12-14,5rgrBsAFYMun6yhtnLKRPz,"TrapSoul/RCA Records",3B,USRC11502201
37,"Always (Outro)","Bryson Tiller",41,131,"r&b","R&B","True to Self",2017-05-26,02:30,41,43,12,0,17,0,0,-10,C minor,4,2018-12-14,5TY8TK26gzqUcVLSymvNx9,"TrapSoul/RCA Records",5A,USRC11700969
38,"21 Questions","50 Cent,Nate Dogg",75,90,"east coast hip hop, g-funk, west coast hip hop","Hip Hop, R&B","Get Rich Or Die Tryin'",2003-02-06,03:44,58,81,35,0,91,30,0,-4,F#/G♭ minor,4,2019-01-05,41bIQPBE1lFN0mmw6Lmssz,"Shady Records",11A,USIR10300002
39,"changes","XXXTENTACION",77,65,"emo rap","Hip Hop, Rock","?",2018-03-16,02:01,67,31,88,0,52,0,10,-10,B,4,2019-01-07,7AFASza1mXqntmGtbxXprO,"Bad Vibes Forever, LLC",1B,USUG11800211
40,"Best Friend","50 Cent",68,182,"east coast hip hop","Hip Hop","Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack",2005-01-01,04:11,55,64,40,0,66,30,10,-4,A#/B♭ minor,4,2019-01-11,7jdzEA44GdSp4laVCF3Ztw,"G-Unit Records",3A,USUM70504512
41,"In The Morning","J. Cole,Drake",71,83,"rap","Hip Hop","Cole World: The Sideline Story",2011-09-27,03:54,44,67,76,0,48,40,20,-11,D#/E♭ minor,4,2019-01-11,4OkiWfrZKmmVoILXk8JEtl,"Roc Nation LLC",2A,USQX91100167
42,"Ocean (feat. Jacquees)","TK Kravitz,Jacquees",62,134,"r&b","R&B","2.0",2018-06-22,03:39,71,26,27,0,34,10,20,-18,C♯/D♭ minor,4,2019-01-11,2yI8omCrTAyrTcK7NRppu7,"300 Entertainment",12A,QMCE31801628
43,"4275 feat. Birdman","Jacquees,Birdman",42,128,"r&b, southern hip hop","R&B, Hip Hop","4275 (Bonus Version)",2018-09-07,04:00,66,59,31,0,45,0,10,-7,D#/E♭ minor,4,2019-01-11,0U40CRPV139EmYTcpyc2c5,"Republic Records",2A,USCM51700313
44,"B.E.D.","Jacquees",78,122,"r&b","R&B","4275 (Bonus Version)",2018-09-07,03:56,74,54,0,0,19,0,10,-7,C♯/D♭,4,2019-01-11,1B6TmCvKjC4dopBohVW51x,"Republic Records",3B,USCM51600265
45,"You","Jacquees",69,115,"r&b","R&B","4275 (Bonus Version)",2018-09-07,03:37,74,45,42,0,34,0,10,-8,G#/A♭ minor,4,2019-01-11,01jIO8SJFnpSiNLH1JaBZ5,"Republic Records",1A,USCM51800045
46,"House Or Hotel","Jacquees",46,124,"r&b","R&B","4275 (Bonus Version)",2018-09-07,03:37,71,45,6,0,28,0,10,-5,G#/A♭ minor,4,2019-01-11,3gxdoRpSolg2dPRLtNaQTf,"Republic Records",1A,USCM51700323
47,"Fuck A Friend Zone","DeJ Loaf,Jacquees",47,172,"r&b","R&B","Fuck A Friend Zone",2017-02-10,03:22,57,48,37,2,8,0,10,-12,C♯/D♭,4,2019-01-11,5qtdQvpD4Hv8j6FZITo7Us,"Yellow World / The Dispensary",3B,QZFL21812034
48,"No Better Love","DeJ Loaf,Jacquees",44,117,"r&b","R&B","Fuck A Friend Zone",2017-02-10,03:44,44,53,78,0,44,20,20,-10,A minor,4,2019-01-11,3vJ5g6oVQSYoIiEeQLgXZ0,"Yellow World / The Dispensary",8A,QZFL21812035
49,"Hold This","DeJ Loaf,Jacquees",40,125,"r&b","R&B","Fuck A Friend Zone",2017-02-10,02:17,75,37,38,0,42,10,10,-9,G#/A♭,4,2019-01-11,58m1hL3BPSTWWjzwdQLKdm,"Yellow World / The Dispensary",4B,QZFL21812037
50,"Deeper","DeJ Loaf,Jacquees",52,128,"r&b","R&B","Fuck A Friend Zone",2017-02-10,03:01,62,59,9,0,28,0,10,-6,F#/G♭ minor,4,2019-01-11,1R1xwAarIlfIanX27mqQPC,"Yellow World / The Dispensary",11A,QZFL21812038
51,"Want Your Sex","DeJ Loaf,Jacquees",50,133,"r&b","R&B","Fuck A Friend Zone",2017-02-10,02:41,58,76,0,0,19,10,20,-7,A#/B♭ minor,4,2019-01-11,1lCchFZvTcRGLq9WCSixyV,"Yellow World / The Dispensary",3A,QZFL21812041
52,"Hold You Up","DeJ Loaf,Jacquees",43,104,"r&b","R&B","Fuck A Friend Zone",2017-02-10,02:35,49,71,25,0,45,20,40,-5,A#/B♭ minor,4,2019-01-11,0ghMMDAQchfy2C2NQk5InC,"Yellow World / The Dispensary",3A,QZFL21812042
53,"The World Along With You","DeJ Loaf,Jacquees",42,91,"r&b","R&B","Fuck A Friend Zone",2017-02-10,02:37,37,63,41,0,39,20,30,-6,G#/A♭,5,2019-01-11,2NZH1Aa8QHKwLFUxOr4B9M,"Yellow World / The Dispensary",4B,QZFL21812046
54,"Inside feat. Trey Songz","Jacquees,Trey Songz",49,126,"r&b","R&B","4275 (Bonus Version)",2018-09-07,04:08,71,58,2,0,51,0,20,-6,B minor,4,2019-01-11,1yIEiamPoVQGpFsYaImNFY,"Republic Records",10A,USCM51700319
55,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone,Swae Lee",84,90,"","","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)",2018-12-14,02:38,76,48,55,0,91,0,0,-6,D,4,2019-01-12,3KkXRkHbMCARz0aVfEt68P,"Universal Records",10B,USUM71814888
56,"Down Bitch","Casanova,A Boogie Wit da Hoodie",46,176,"brooklyn drill, melodic rap","Hip Hop","COMMISSARY",2018-06-29,04:16,65,67,24,0,76,40,0,-6,D#/E♭ minor,4,2019-01-18,5lsV4GoS0WSC8UP2ycQyXR,"Roc Nation Records",2A,QMJMT1801747
57,"Thinkin Bout You","Frank Ocean",87,130,"","","channel ORANGE",2012-07-10,03:20,72,34,41,0,20,0,10,-11,C,4,2019-01-21,7DfFc7a6Rwfi3YQMRbDMau,"Red Zone Entertainment / IDJ",8B,USUM71202995
58,"Since Way Back","Drake,PARTYNEXTDOOR",64,153,"rap, r&b","R&B, Hip Hop","More Life",2017-03-18,06:08,47,27,35,0,22,10,20,-11,C,4,2019-01-27,5JUu0unA8VwhTZ9LkMWUVI,"Cash Money Records/Young Money Ent./Universal Rec.",8B,USCM51700079
59,"2AM (feat. Tory Lanez & Davido)","Casanova,Tory Lanez,Davido",47,100,"brooklyn drill, afrobeats, afrobeat, afropop, afropiano, azonto, amapiano, hiplife, afroswing","R&B, Traditional Music, Electronic, Pop, Hip Hop","2AM (feat. Tory Lanez & Davido)",2019-01-18,03:30,77,69,21,0,60,20,10,-6,C,4,2019-02-12,6OIJcRL2yycLyIbzrwOUty,"Roc Nation Records",8B,QMJMT1801927
60,"Bang Your Line (feat. Ty Dolla $ign)","ELHAE,Ty Dolla $ign",40,96,"","","AURA II EP",2017-04-14,03:44,62,42,21,0,30,20,10,-9,C minor,4,2019-02-12,2v63nsrBRoEkFZGKaTXA2q,"Atlantic Records",5A,USAT21700862
61,"Best I Ever Had","Drake",79,162,"rap","Hip Hop","So Far Gone",2009-00-00,04:17,40,92,19,0,56,30,10,-2,C♯/D♭,4,2019-02-15,3QLjDkgLh9AOEHlhQtDuhs,"Young Money/Cash Money Records",3B,USCM51900161
62,"Sooner Than Later","Drake",58,95,"rap","Hip Hop","So Far Gone",2009-00-00,04:22,62,50,18,0,51,20,10,-6,F minor,4,2019-02-15,43iKgGbmfqPLh3mxUlospI,"Young Money/Cash Money Records",4A,USCM51900147
63,"Bria's Interlude (feat. Omarion)","Drake,Omarion",68,147,"rap, r&b","R&B, Hip Hop","So Far Gone",2009-00-00,02:19,49,51,21,0,24,0,10,-6,D minor,3,2019-02-15,4i3GraNMzBKze1WsVl38DS,"Young Money/Cash Money Records",7A,USCM51900148
64,"Could've Been (Remix) (feat. Tone Stith)","H.E.R.,Tone Stith",39,104,"r&b, ","R&B","Could've Been (Remix) (feat. Tone Stith)",2019-02-01,04:11,57,36,60,0,50,20,20,-11,C♯/D♭ minor,4,2019-02-15,6rxuWN8wr681a5vlQBv5bv,"MBK Entertainment/RCA Records",12A,USRC11900113
65,"Avenue","H.E.R.",53,83,"r&b","R&B","H.E.R.",2017-10-20,03:34,36,42,51,0,11,20,10,-11,G#/A♭,4,2019-02-15,3hAGmPnGix8RTb1vy5qZcb,"MBK Entertainment/RCA Records",4B,USRC11701142
66,"Focus","H.E.R.",68,85,"r&b","R&B","H.E.R.",2017-10-20,03:20,41,31,25,0,9,0,10,-13,C♯/D♭ minor,4,2019-02-15,3tZs3nVjySLbL320lP4mvs,"MBK Entertainment/RCA Records",12A,USRC11601790
67,"Best Part (feat. H.E.R.)","Daniel Caesar,H.E.R.",70,75,"r&b","R&B","H.E.R.",2017-10-20,03:29,47,37,79,0,41,0,10,-10,E minor,4,2019-02-15,4OBZT9EnhYIV17t4pGw7ig,"MBK Entertainment/RCA Records",9A,CADDS1700022
68,"Changes","H.E.R.",51,100,"r&b","R&B","H.E.R.",2017-10-20,03:33,67,33,35,0,21,0,0,-12,C minor,4,2019-02-15,6hSjs8T4KVAjGCkyw3sK2w,"MBK Entertainment/RCA Records",5A,USRC11700631
69,"Wait For It","H.E.R.",44,79,"r&b","R&B","H.E.R.",2017-10-20,02:15,74,35,20,0,29,20,10,-15,F,3,2019-02-15,2CcstVa4AIry0N18o0kChA,"MBK Entertainment/RCA Records",7B,USRC11601787
70,"Gone Away","H.E.R.",48,77,"r&b","R&B","H.E.R.",2017-10-20,04:09,37,34,67,0,30,10,10,-13,F#/G♭ minor,4,2019-02-15,50lP2u9FBdxwP2mHdaQ3DR,"MBK Entertainment/RCA Records",11A,USRC11701143
71,"I Won't","H.E.R.",48,174,"r&b","R&B","H.E.R.",2017-10-20,03:30,53,41,54,0,27,10,20,-11,C♯/D♭ minor,4,2019-02-15,4coITt1FG81SBmqJ1eSPxO,"MBK Entertainment/RCA Records",12A,USRC11700630
72,"Could've Been (feat. Bryson Tiller)","H.E.R.,Bryson Tiller",0,104,"r&b","R&B","I Used To Know Her: The Prelude",2018-08-03,04:08,55,33,64,0,40,10,20,-12,C♯/D♭ minor,4,2019-02-15,6lzLjIOyWTyTJvk0jraYee,"MBK Entertainment/RCA Records",12A,USRC11802598
73,"Lotus Flower Bomb (feat. Miguel)","Wale,Miguel",72,70,"r&b","R&B","Ambition",2011-10-28,03:33,51,60,61,0,35,10,0,-5,A minor,4,2019-02-20,3MAgQuClHcAV8E9CbeBS6f,"MMG/Warner Records",8A,USWB11102913
74,"That Way (feat. Jeremih & Rick Ross)","Wale,Jeremih,Rick Ross",56,73,"southern hip hop","Hip Hop","Ambition",2011-10-28,04:29,68,69,4,0,30,20,0,-6,F#/G♭ minor,4,2019-02-22,7FAXe9lI8vzAJYgYv2xoSC,"MMG/Warner Records",11A,USWB11100878
75,"Dangerous (feat. Jeremih and PnB Rock)","Meek Mill,Jeremih,PnB Rock",67,86,"rap, melodic rap","Hip Hop","Championships",2018-11-30,03:53,73,49,5,0,56,30,0,-8,C,4,2019-02-24,3lb5fWSG2p7x8ik8HN9oFR,"MMG/Atlantic",8B,USAT21803440
76,"The Need to Know (feat. SZA)","Wale,SZA",64,94,"r&b","R&B","The Album About Nothing",2015-03-31,03:36,54,41,49,0,21,50,30,-14,G,4,2019-02-25,6KacmqPPQ3LNoiGFuqGChs,"MMG/Atlantic",9B,USAT21500570
77,"Come and See Me (feat. Drake)","PARTYNEXTDOOR,Drake",3,85,"r&b, rap","R&B, Hip Hop","PARTYNEXTDOOR 3 (P3)",2016-08-12,03:55,72,35,5,0,6,0,0,-10,B minor,4,2019-02-25,1wZqJM5FGDEl3FjHDxDyQd,"OVO Sound/Warner Records",10A,USWB11600360
78,"Planez","Jeremih,J. Cole",0,129,"rap","Hip Hop","Late Nights: The Album",2015-12-04,04:00,66,54,69,0,40,30,10,-8,F#/G♭,4,2019-02-25,3p5Qm3hxPwsBs4JjEifIu8,"Universal Music Group",2B,USUM71517404
79,"Wus Good / Curious","PARTYNEXTDOOR",10,83,"r&b","R&B","PARTYNEXTDOOR",2013-07-01,03:32,34,54,7,0,45,0,20,-8,G#/A♭ minor,5,2019-02-25,2ekdnv2xVIyAdG3ySoDDeY,"OVO Sound",1A,USWB11302162
80,"Czech Republic","Jeremih",0,123,"","","Late Nights: Europe",2016-08-24,03:38,80,33,54,0,33,10,0,-9,C,4,2019-02-25,2C27Dx5CNUXzULz7fknG35,"Universal Music Group",8B,USUM71608306
81,"Since Way Back","Drake,PARTYNEXTDOOR",0,153,"rap, r&b","R&B, Hip Hop","More Life",2017-03-18,06:08,47,27,35,0,22,10,20,-11,C,4,2019-02-25,1bVGWGMSNAzc8qhnXzx328,"Universal Music Group",8B,USCM51700079
82,"Impatient","Jeremih,Ty Dolla $ign",69,179,"","","Late Nights: The Album",2015-12-04,04:05,70,40,11,0,44,0,10,-6,F minor,4,2019-02-25,3WjyiSbfR74pjWXQ3IaFKJ,"Def Jam",4A,USUM71517405
83,"All The Time","Jeremih,Lil Wayne,Natasha Mosley",68,110,"rap, hip hop, ","Hip Hop","All The Time",2013-01-01,04:24,68,44,55,0,3,30,20,-9,A minor,4,2019-02-25,0USZx50eApN045zIIyjePN,"Def Jam",8A,USUM71303090
84,"Fire & Desire","Drake",0,80,"rap","Hip Hop","Views",2016-05-06,03:58,71,26,8,0,27,0,0,-14,C♯/D♭ minor,4,2019-02-25,2ZB8Zwf6wd3PUMlSJKR2bG,"Universal Music Group",12A,USCM51600092
85,"Woosah","Jeremih,Juicy J,Twista",0,79,"memphis rap, crunk, ","Hip Hop","Late Nights: The Album",2015-12-04,05:29,62,32,42,0,32,70,10,-12,A minor,5,2019-02-25,6Sv9pA1aaWmvNjY8GK9BWt,"Universal Music Group",8A,USUM71513405
86,"Sativa","Jhené Aiko,Rae Sremmurd",56,126,"r&b, ","R&B","Sativa feat. Rae Sremmurd",2018-01-22,03:59,53,61,38,0,68,10,0,-7,F#/G♭ minor,4,2019-02-25,5oKxax66OjT1ZD8UTCy61h,"Def Jam Recordings",11A,USUM71800009
87,"Recognize (feat. Drake)","PARTYNEXTDOOR,Drake",2,119,"r&b, rap","R&B, Hip Hop","PARTYNEXTDOOR TWO",2014-07-29,05:11,64,54,1,0,17,0,10,-6,D,4,2019-03-05,5wUUWVRvrciJqFitZF8R0P,"OVO Sound/Warner Records",10B,USWB11401866
88,"Hello","Adele",1,158,"soft pop","Pop","25",2016-06-24,04:55,48,45,34,0,29,0,0,-6,F minor,4,2019-04-13,4sPmO7WMQUAf45kwMOtONw,"XL Recordings/Columbia",4A,GBBKS1500214
